first_name,last_name,birth_year,height,weight,salary
Ginger,Morrow,1999,157.822,52.936,38844
Donica,Kidd,2001,150.412,90.9419,38845
Susanetta,Wolf,2001,180.807,53.6043,38853
Alanah,Sutherland,1970,179.432,50.2343,38854
Mona,Buchanan,1962,188.088,99.7969,38854
Morgan,Noble,1975,152.185,73.7336,38854
Marybeth,Patton,1972,178.311,97.6889,38855
Agretha,Beasley,1976,185.124,73.0542,38856
Zandra,Schaefer,2000,178.704,96.3797,38857
Alexia,Buchanan,1984,169.594,53.4797,38858
Giralda,Cameron,1998,189.361,79.5183,38859
Tanya,Martin,1994,173.747,77.5063,38862
Doroteya,Woodruff,1968,169.246,82.9382,38866
Christi,Shaw,1956,168.602,57.209,38868
Antonietta,Flowers,1978,163.174,99.9014,38872
Herta,Weaver,1994,169.988,94.0832,38880
Maisie,Conner,1994,164.58,90.7905,38883
Raye,Glass,1969,188.482,57.7865,38890
Kylie,Hardin,2006,182.326,81.7688,38892
Selina,Marshall,2005,185.519,98.0661,38901
Claudelle,Levy,1952,195.47,51.6834,38909
Cacilie,Tyler,1961,189.332,54.2917,38916
Donella,Fernandez,1974,194.5,95.7981,38918
Joela,Davies,1961,160.158,67.5402,38922
Ammamaria,Rodgers,1984,192.546,89.6233,38926
Carmelita,Stone,2002,173.298,76.7333,38937
Cathleen,Combs,1956,167.185,68.2885,38943
Courtnay,Bauer,2003,151.529,65.1745,38946
Ingrid,Mullen,2002,151.283,98.5855,38947
Hilliary,Fuller,1993,191.264,59.9069,38950
Keely,Gibson,1950,150.085,92.1987,38950
Leeann,Choi,1950,158.856,97.3291,38951
Sula,Hoffman,1958,168.906,62.905,38951
Giulia,Hahn,1954,194.519,89.2166,38953
Cinnamon,Gordon,1959,198.858,80.8849,38954
Rasla,McMillan,1989,170.598,89.1104,38954
Wandie,Owen,1977,156.994,53.8524,38962
Rhodie,Cooke,1967,197.015,55.1693,38962
Siusan,Braun,1974,161.826,87.0642,38965
Teriann,Kirkland,2000,159.7,66.2189,38967
Janeva,Dudley,2003,189.932,55.966,38970
Anselma,Horowitz,1978,190.643,72.5553,38970
Suellen,Newman,1991,183.013,96.7759,38971
Jordan,Spence,1990,156.577,96.3091,38978
Windy,Harmon,1973,191.188,91.5695,38983
Faina,Burnette,1950,160.969,84.7852,38986
Yevette,Hinton,1980,198.48,65.5425,38990
Marylynne,Zhou,1964,161.881,89.3886,38990
Ambur,Butler,1956,198.525,76.2175,38992
Cordelie,Foster,2009,150.641,54.5952,38994
Jacintha,Shannon,1997,153.133,82.7134,39000
Zonda,Pritchard,1967,189.402,57.6204,39003
Georgena,Thomas,1988,168.214,60.4783,39004
Alyce,Leach,1985,174.388,55.7368,39005
Brinn,Jones,1958,178.127,56.3355,39006
Fanni,Whitaker,1989,179.844,78.5957,39010
Phillida,McLean,1979,176.473,94.6747,39011
Theresita,Rankin,1953,184.309,68.5798,39014
Roanna,Jain,1983,183.603,77.154,39016
Raquela,Roberts,1996,157.912,73.7704,39017
Bev,O'Connell,1953,183.705,70.0981,39018
Hetty,Cowan,1997,195.684,81.8721,39018
Correy,Creech,1969,175.722,96.99,39020
Kora,Adkins,2010,171.337,79.7683,39021
Roshelle,Pratt,2010,190.083,79.8563,39021
Brear,Riddle,1988,156.215,53.8349,39022
Elladine,Hauser,1960,191.172,50.7116,39023
Dorene,Stroud,1987,155.185,55.9172,39029
Fayth,Rankin,1967,193.371,92.9886,39032
Marjy,Gold,2004,171.999,98.1191,39036
Karoly,Becker,1986,181.66,65.1748,39040
Costanza,Frost,1959,197.041,51.2969,39041
Shanna,Johnson,1987,176.014,94.3832,39050
Jobie,Barnes,1985,196.987,53.8615,39050
Hildegaard,King,2008,153.495,62.7854,39051
Micki,Barber,1999,185.038,89.2869,39062
Nathalie,McAllister,1993,178.016,68.0854,39064
Sisile,Roy,1997,166.48,82.4801,39068
Alejandra,Hoffman,2008,168.507,77.1566,39069
Cory,Lyon,1966,169.662,85.2938,39070
Mari,Currin,1990,188.889,58.3076,39073
Reeva,Bradshaw,1999,164.229,63.3016,39073
Atlante,Wall,2004,197.812,84.5635,39076
Emily,Brock,1978,169.341,75.3691,39086
Kalinda,Tyler,1967,178.339,55.9538,39090
Modestia,Graham,1991,186.354,86.9957,39092
Gerrilee,Hurst,1998,189.691,73.2476,39102
Claretta,Silver,2004,154.549,60.6232,39107
Melodee,Kessler,1953,173.472,86.6682,39112
Berny,Herbert,1980,160.082,53.7086,39113
Fionnula,Erickson,1955,159.169,50.9253,39115
Othilie,Perry,1995,184.429,69.0378,39121
Brena,Peterson,2001,174.886,89.1711,39129
Daryl,Berman,2010,178.823,72.1003,39134
Chiquia,Newton,1957,180.992,91.634,39136
Aurelia,Cheng,1991,191.977,54.7611,39142
Kissie,Dixon,1998,157.702,88.437,39147
Sande,Kirkland,1997,164.241,57.3892,39150
Cristen,Rodgers,1979,177.205,50.0659,39152
Latisha,Farmer,1958,152.631,69.2429,39155
Devan,Cross,1987,183.837,81.1287,39157
Reena,Peck,1983,185.898,61.0691,39158
Leticia,Meyer,1971,150.322,96.4256,39159
Emmalee,Meyers,1952,176.941,83.7411,39159
Blinny,Cameron,1969,192.823,51.2096,39161
Alyse,Hwang,1997,199.303,99.0941,39163
Christal,Olsen,1958,178.35,85.2862,39168
Pammie,Rosenberg,1952,189.431,89.3926,39168
Odelia,Kemp,1993,157.041,72.2834,39173
Marcelle,Price,1977,155.303,58.3529,39174
Alyssa,Bowman,2009,182.915,75.7659,39175
Cassandra,Baird,1961,199.31,86.4595,39175
Katti,Boyle,1982,192.196,93.4738,39176
Gerladina,Elliott,1957,184.157,62.8027,39177
Melody,Steele,1981,195.018,95.0632,39178
Brigitte,Spivey,1986,192.381,74.1565,39181
Lavinie,Fitzgerald,1953,192.812,66.3089,39189
Dedie,Dyer,1984,188.726,84.6025,39194
Dian,Tucker,1976,196.768,53.3351,39199
Bernardine,Raynor,2003,194.51,79.4348,39205
Lucretia,Best,2002,154.796,77.6886,39206
Karlie,Solomon,2005,165.88,79.2307,39212
Romola,Parks,1977,165.307,90.4698,39220
Aurelea,Frye,1976,199.34,74.9782,39222
Maurine,Sun,1989,185.684,73.2908,39223
Cacilie,Gunter,1987,186.926,82.8009,39226
Elfrieda,Shannon,1986,155.433,78.723,39237
Kip,Bush,1969,158.098,86.5609,39245
Leshia,Hale,1976,157.671,56.4342,39254
Vanny,Simpson,1986,173.748,63.239,39256
Marya,Hernandez,1982,168.473,62.5578,39257
Hedi,Stanton,2001,182.783,74.6136,39265
Noellyn,Blackburn,1998,170.154,77.6338,39272
Charlot,Brown,1966,190.094,76.0963,39273
Lulu,Huff,1974,197.113,68.858,39278
Kandace,Avery,1991,174.943,74.825,39282
Rosamond,Koch,1996,196.143,54.532,39286
Tarah,Middleton,1957,183.935,94.7361,39287
Josefina,Hirsch,1976,172.969,65.261,39287
Max,Dickinson,1968,160.904,98.0306,39291
Bunni,Norman,1987,172.715,77.8543,39302
Sheba,Bates,1997,177.151,90.4543,39303
Odella,Blake,1994,187.552,59.2654,39316
Clareta,Lim,1961,179.399,92.9221,39316
Lani,Evans,1971,157.887,89.1047,39316
Lian,Williams,1993,164.787,59.4976,39318
Crissy,Richards,1958,194.852,62.9477,39318
Joleen,Hart,1978,197.702,79.1648,39323
Carolyn,Conrad,1990,157.386,80.7759,39327
Carlie,Armstrong,1950,152.698,65.4738,39331
Diana,Bowers,1987,186.655,80.6956,39340
Yelena,King,1994,199.226,66.8812,39342
Oralie,Lowry,2005,195.535,85.531,39343
Nannette,Ritchie,1959,179.411,63.7836,39345
Candis,Burns,1954,185.781,85.3354,39347
Codi,Hill,1973,175.349,92.2866,39351
Hazel,Pollock,1968,199.498,50.6949,39353
Mira,Parker,1958,181.35,54.6114,39356
Margie,Rose,1977,165.362,51.0282,39357
Bobbette,Brock,1997,165.508,60.4995,39363
Bill,Forbes,1970,155.976,74.1622,39368
Hanna,Johnson,1995,186.978,75.12,39369
Genevieve,Sweeney,1989,171.2,58.8505,39370
Rhonda,Erickson,1999,150.27,74.2666,39371
Joela,Braswell,2002,164.807,76.6848,39372
Bethina,Beach,1985,190.859,67.8287,39379
Mufi,Maynard,1980,198.971,73.6698,39380
Hedwig,Blackwell,1959,181.129,72.3736,39380
Judie,Weaver,1982,194.389,76.5164,39381
Leelah,Bond,1984,185.469,83.682,39383
Petunia,Bullard,1959,189.728,77.435,39389
Kaylyn,Maynard,1953,179.865,72.3356,39396
Rafaelita,Silver,1960,176.512,97.6131,39398
Rickie,Davenport,1990,185.172,58.5699,39398
Shandra,Vogel,1954,194.796,79.6621,39400
Jammie,Richmond,2001,154.581,69.0835,39404
Tandy,Sun,2002,164.885,97.9709,39408
Ellene,Burns,1988,181.737,97.8774,39408
Lanni,Beasley,1956,197.197,80.2601,39409
Brandais,Dennis,1991,194.371,77.1667,39412
Raynell,Morrow,1951,150.964,84.0833,39413
Danit,Duncan,2001,177.028,53.0774,39413
Alyce,Clements,1956,199.875,76.8651,39418
Lian,Bowden,2002,164.746,71.7537,39425
Desiree,Freeman,1996,157.006,57.6284,39427
Merrill,Simmons,1986,154.828,92.1733,39428
Linnea,Padgett,1965,188.713,97.911,39432
Alida,Sawyer,1978,156.556,55.5311,39436
Miquela,Ramsey,1974,153.198,82.7059,39441
Rosamund,Boswell,2000,169.758,97.727,39444
Stepha,Wrenn,1966,197.098,50.2185,39444
Penni,Moore,2003,193.27,91.4713,39448
Tammi,Pearce,1957,164.711,85.3487,39448
Sabina,Burgess,1951,157.767,80.8959,39448
Ana,Ennis,1973,173.106,98.973,39448
Twyla,Grimes,1988,176.801,95.4216,39456
Cordi,Bush,1989,167.718,70.7621,39457
Eachelle,Stafford,1971,152.294,50.72,39462
Gabrielle,Perez,2010,182.553,53.0065,39470
Torie,Huffman,1977,189.255,66.438,39471
Betsey,Adcock,2007,191.356,97.7013,39471
Dierdre,Bynum,1982,150.617,65.1905,39473
Virgina,Holmes,2000,193.736,96.2378,39477
Dara,Wilson,1955,172.064,99.8444,39480
Candide,Dillon,1955,199.423,97.8351,39481
Stephine,Riggs,2008,153.32,79.885,39483
Tyne,Epstein,1953,183.294,79.8425,39485
Emelina,Maxwell,2000,160.165,52.7043,39490
Yoko,Burch,2005,177.264,84.9384,39490
Tana,Godfrey,1950,158.485,97.739,39491
Mahala,Beach,1977,176.554,74.3388,39493
Verina,Rodgers,2005,167.236,87.5733,39497
Benedicta,Bond,1999,155.319,99.4449,39500
Fionna,Harding,1972,193.949,78.191,39502
Charis,Lanier,1956,171.989,73.2645,39505
Kitty,Wall,1972,187.897,64.2319,39506
Emyle,Sharpe,1955,161.356,52.1344,39509
Josefa,Alexander,1975,167.945,60.2263,39522
Emilie,Park,1969,164.172,93,39529
Etty,Watts,1965,160.686,60.8846,39529
Trish,Hansen,1980,188.759,87.1101,39532
Evelyn,McLeod,2001,159.277,62.3591,39533
Mariam,Coble,1967,192.893,80.5286,39536
Krystle,Duncan,1971,172.599,87.0676,39536
Chrystel,Hall,1988,180.484,77.5794,39536
Cymbre,Decker,1961,155.44,90.6831,39537
Garland,Sanders,1973,158.094,57.1091,39541
Deedee,Dennis,1957,191.576,55.7516,39541
Joellyn,Porter,1958,199.469,55.0997,39547
Maighdiln,Boone,1966,188.247,74.9103,39547
Billy,Pace,1976,176.639,56.2531,39562
Leonie,Wolfe,1984,184.2,92.2258,39563
Lonee,Barefoot,1978,175.739,80.8515,39568
Garland,Burke,1963,194.56,96.3284,39579
Jeanelle,Dalton,1964,158.07,76.386,39580
Jordan,Thomas,1989,187.186,58.1806,39583
Ronda,Hobbs,1974,159.332,88.0776,39583
Harriette,Perkins,2002,155.082,52.6705,39584
Gwenore,Grant,1994,173.83,65.0156,39584
Tracee,Humphrey,1962,168.121,70.8975,39584
Maxine,Stanley,2004,195.374,95.1522,39584
Arlana,Moon,1977,194.75,52.0083,39587
Martita,Rosenthal,1996,180.751,75.8138,39591
Addy,Reilly,1981,168.682,69.0223,39596
Bettine,Bender,2001,161.369,60.3418,39598
Gizela,Goodman,1952,161.675,82.4197,39600
Bernadene,Williford,2008,179.559,54.6776,39600
Austina,Harvey,1994,190.317,99.1878,39603
Veronica,Miles,1961,170.476,79.5931,39606
Leanora,Pearson,1991,190.749,86.143,39607
Emmye,Harrell,1971,194.338,65.7122,39608
Milly,Chambers,1999,181.375,94.8191,39618
Gabbey,Desai,1985,199.255,57.5804,39622
Carlee,Adams,1961,194.223,99.2254,39623
Michaela,Alexander,1989,166.641,97.8774,39623
Marcelia,Jordan,1958,164.255,64.7239,39627
Gilda,Ray,1965,183.908,83.7271,39635
Nertie,Xu,1985,167.587,80.3992,39635
Kaitlynn,Eason,1966,162.784,51.6701,39636
Alys,Mack,1996,169.747,87.1743,39640
Kandy,McLean,1993,179.041,58.802,39645
Gabriell,Flowers,2009,182.741,68.0079,39646
Olympia,Davis,1998,163.241,60.2195,39648
Flora,Ellington,1970,185.195,90.7614,39648
Gus,Jones,1991,195.324,78.1828,39652
Ada,Song,2007,161.932,95.1476,39654
Michele,Duke,1982,175.778,94.8733,39656
Reggie,Green,1961,151.618,68.8116,39656
Vicki,Stroud,1982,157.446,93.0022,39658
Gillan,Foley,1972,180.499,51.4455,39663
Corabella,Gupta,2002,173.185,50.6021,39666
Martynne,Bullard,2002,198.906,65.0065,39667
Jane,Gibbons,1963,161.49,68.7842,39668
Kirbie,Branch,1980,166.406,72.0648,39668
Licha,Crews,2000,168.767,92.3372,39668
Cyndia,Fitzpatrick,2004,176.371,91.872,39669
Brooks,Lee,1951,167.192,59.7122,39672
Darby,Peters,1962,199.682,65.0494,39679
Tarrah,Palmer,2006,171.493,67.554,39680
Zabrina,Spence,1990,163.844,68.9422,39681
Cordi,Grant,1973,156.502,50.9552,39682
Delly,Carlson,1979,179.346,75.8497,39684
Allyce,McCarthy,1966,160.685,79.7439,39684
Karleen,Pope,1965,157.201,52.0035,39687
Lizette,Levine,1954,173.955,78.6962,39689
Stefanie,Bowers,1973,177.234,64.0197,39691
Nara,Bowman,1971,160.248,62.6583,39692
Carmencita,Mann,1974,152.514,75.5953,39698
Caril,Joseph,1976,181.835,95.7117,39699
Alina,Baxter,1954,159.768,86.0873,39699
Celene,Frost,1994,151.37,56.5759,39701
Neely,Kaplan,1990,168.37,69.3223,39703
Hatti,Norman,1999,195.031,83.886,39706
Ursa,Cates,1976,164.422,80.8938,39707
Davina,McKay,1977,198.955,73.4043,39715
Benny,Wiggins,1986,178.122,84.8601,39716
Maria,Lu,1959,164.549,61.6526,39718
Yoshi,Currin,1996,159.257,99.3062,39724
Dara,Sanford,1995,190.826,58.678,39725
Tanhya,Barton,1976,178.004,86.2209,39731
Cherish,Jordan,2004,158.031,58.9657,39732
Thea,Wise,1950,178.248,82.5972,39736
Meggy,Lanier,2000,182.042,79.5826,39739
Roseanna,Hunt,2004,198.006,76.5417,39743
Alla,Holt,1969,188.677,65.7653,39743
Willamina,Bowman,1956,156.251,76.2218,39746
Winonah,Barker,1985,181.691,51.1547,39747
Elsey,Dale,1959,152.351,53.6304,39753
Louisa,Stallings,1951,180.451,81.1982,39754
Windy,Stanton,2002,155.058,84.692,39756
Ceil,Garner,2002,173.374,67.7892,39757
Sal,Simpson,2001,169.751,95.1844,39758
Roxanne,Phelps,1951,198.343,87.4102,39759
Mandi,Hauser,1994,191.583,64.9374,39761
Ruthanne,Sanford,1967,156.096,80.6859,39762
Rosalia,Petersen,2008,183.228,86.4345,39765
Jacinthe,Carpenter,1996,178.635,97.1275,39768
Dominga,Woods,1984,155.7,91.4612,39770
Sadye,Crowder,1993,187.074,56.5572,39771
Darline,Gordon,1960,175.31,53.5021,39773
Guinna,Hall,2000,180.679,50.2634,39786
Lavina,Saunders,2003,196.65,74.0152,39788
Breanne,Kaplan,1957,178.573,71.4343,39794
Marylee,Miller,1971,164.671,71.5623,39797
Shannen,Henson,1992,155.551,65.6851,39797
Arlie,Gilbert,1990,178.063,60.0161,39798
Gisela,Beard,1999,183.564,64.7332,39801
Martita,Cowan,2002,164.823,73.7219,39801
Catlin,Frye,1995,195.02,79.5865,39801
Linda,Cross,1975,167.201,60.9571,39804
Pamela,Perkins,1975,167.968,80.4759,39804
Blondie,McGuire,1956,167.967,60.9665,39808
Papagena,Kahn,1976,190.694,74.4122,39808
Yvonne,Hess,1999,191.202,95.7815,39808
Madelene,Christensen,1962,183.956,82.5461,39809
Perri,Wolfe,1988,190.395,78.6481,39818
Anni,Hodge,1991,195.895,63.6686,39821
Alena,Feldman,1987,162.341,55.2499,39823
Brenda,Kirby,1990,174.541,95.4521,39824
Alysa,Bender,1967,153.739,92.2792,39825
Claresta,Fisher,2007,180.806,78.8719,39827
Enid,McKinney,1965,173.648,91.9408,39835
Maryanne,Galloway,1984,198.481,84.2512,39835
Millicent,Weiss,1999,157.082,99.1382,39836
Sam,Stark,1989,163.465,99.0774,39837
Mellisent,Mercer,1958,151.718,80.5903,39840
Minta,Baker,1975,177.442,89.9971,39840
Lilas,Parsons,1991,177.893,70.2559,39840
Blair,Melvin,2010,189.752,70.9602,39842
Tawsha,Hale,2004,180.012,65.5405,39842
Judith,Nicholson,2002,172.092,50.6471,39844
Rheta,Briggs,1961,191.153,97.5111,39852
Janene,Dennis,1986,166.848,78.7959,39854
Christin,Hawley,1997,163.781,74.1662,39854
Devinne,Watson,1979,154.688,63.9603,39856
Margalit,Phillips,2000,180.573,58.4848,39859
Lyndell,Kelly,1978,172.716,83.6603,39863
Staci,Craig,1954,198.833,67.0273,39864
Missie,Flowers,1986,150.962,70.8609,39865
Nat,Cunningham,1961,187.117,57.6141,39866
Saloma,Malone,1971,159.724,78.4053,39868
Mirelle,English,1966,181.473,82.2534,39869
Melany,Powell,1999,170.187,96.5087,39869
Madelena,Hogan,1966,191.131,86.4786,39872
Adrianne,Bryan,1968,192.734,79.65,39874
Donnamarie,Holland,1967,161.249,84.9491,39876
Bonnie,Lawson,1975,158.984,73.7786,39889
Dolli,Wilkins,1988,169.433,84.3798,39890
Addie,Kim,2008,168.744,69.7274,39892
Norah,Flynn,1968,195.825,63.8712,39892
Shayne,Howell,1983,186.161,77.7629,39892
Candis,Huang,1995,171.985,99.9118,39894
Sophie,McIntyre,1960,168.701,72.2551,39895
Janifer,Baird,1953,178.076,89.5973,39896
Karel,Middleton,2004,164.609,57.2004,39897
Maris,Carey,2000,151.147,95.9799,39900
Claudetta,Corbett,1978,151.295,80.2253,39901
Emlynn,Boswell,1992,164.292,69.2365,39905
Nessie,Greer,1983,152.756,95.7343,39907
Rori,Becker,1952,180.962,75.2528,39907
Lauryn,Bailey,1950,181.257,95.1633,39912
Jo-Ann,Zhou,1989,174.409,68.2564,39917
Orsola,Cobb,1958,185.189,94.8515,39919
Paulita,Archer,1962,155.574,72.8576,39921
Mei,Shaw,1952,178.217,90.3958,39921
Christiana,Clark,1985,186.26,81.967,39923
Randy,Dolan,1958,182.672,88.0415,39924
Mildrid,Cassidy,2004,181.39,89.6689,39925
Debby,Braun,1965,198.17,91.4964,39930
Clementina,Bolton,1980,197.841,57.5992,39930
Alys,Cross,1953,179.63,75.3917,39934
Corene,Hampton,1950,167.303,53.4502,39937
Caren,Marshall,1983,172.399,60.652,39946
Carissa,Wu,1967,160.294,51.368,39947
Tammy,Kerr,2003,160.645,55.4879,39947
Florella,Parker,2001,170.996,85.4091,39953
Susann,Ellington,2008,161.595,87.563,39962
Alissa,Singh,1952,153.229,88.8068,39962
Maryellen,Miles,1996,192.159,55.1435,39964
Melosa,Bray,1971,154.111,63.9115,39970
Celine,Poe,2006,183.364,73.7767,39971
Lesli,Page,1997,195.281,76.0842,39989
Laureen,Powell,1994,166.273,68.6878,39995
Nancy,Carlton,2003,194.56,88.7206,40001
Prudy,Moon,1999,191.907,76.4905,40003
Jacintha,Sharp,1957,194.968,59.2066,40012
Josie,Beatty,1976,185.257,71.4286,40013
Pierette,Higgins,2008,173.027,64.8121,40014
Sherill,Blackwell,1959,166.719,89.4247,40017
Meggi,Forrest,1965,182.506,96.4411,40025
Rey,Boyer,1971,191.155,74.4259,40026
Carolann,Knox,1975,167.621,72.9657,40028
Eula,Goldman,1956,181.501,98.7585,40029
Basia,Frank,2008,167.92,84.9825,40034
Marcille,Sparks,2009,186.109,65.3248,40039
Odelia,Field,1962,165.488,98.8012,40041
Lebbie,Doyle,1984,199.338,94.6425,40045
Roze,Golden,2003,169.919,98.8213,40047
Barb,Hong,1981,163.883,50.4552,40048
Fiona,Benton,1975,195.236,96.927,40050
Liesa,McGee,1983,175.703,74.2497,40055
Elspeth,Dixon,1983,195.625,98.3975,40056
Chlo,Greer,1950,198.994,67.0126,40064
Lizbeth,Burch,1974,190.983,89.8137,40067
Orelle,Henry,1981,171.512,71.2874,40072
Zonda,Medlin,1954,196.076,78.2868,40075
Saba,Schaefer,1958,180.784,98.3742,40077
Cherin,Greer,1972,156.897,51.8681,40079
Geraldine,Ferrell,1986,152.48,82.0466,40080
Deedee,Guthrie,1950,159.538,51.2579,40083
Deirdre,Dalton,1975,174.633,82.3866,40086
Emalee,Bender,1957,174.106,71.0177,40086
Andie,Buck,2006,157.112,54.5583,40087
Lanita,Green,1959,174.461,91.3514,40089
Karry,Kirk,1974,198.531,53.3503,40089
Shaina,Horowitz,1991,194.869,76.1383,40091
Jacquetta,Potter,1995,194.69,74.3823,40095
Louella,Fleming,1958,151.519,92.023,40097
Dodie,Wood,1963,184.329,68.5421,40101
Kalina,Livingston,2001,159.12,50.9525,40104
Murial,O'Neal,2007,178.086,54.0028,40110
Clem,Parsons,1959,184.199,91.7131,40113
Althea,Bauer,1950,171.365,75.8946,40117
Darya,Baldwin,1953,192.114,54.2648,40120
Marylinda,Kay,1971,192.405,82.1523,40122
Filide,Edwards,1984,160.168,65.7871,40123
Donnie,Werner,1952,190.962,66.6471,40124
Isabelle,Farmer,1979,187.709,72.8146,40129
Heda,Riggs,1969,178.525,80.1589,40130
Heda,McPherson,2007,192.481,52.6786,40132
Beth,Shaffer,1983,190.736,59.221,40133
Merridie,Bush,1956,186.902,59.5316,40133
Kylila,Bartlett,2010,199.708,97.1394,40140
Jesse,Pickett,2000,190.404,65.942,40142
Simonne,Stafford,1969,159.222,86.654,40144
Dannie,Alford,1995,158.647,98.6872,40146
Ray,Hogan,1977,190.67,68.1768,40147
Erica,Crowell,2009,185.122,55.7071,40152
Lura,Heller,2004,163.626,74.176,40153
Kassandra,Levine,1960,170.465,92.7359,40159
Justinn,McCall,1994,195.524,76.1653,40160
Marcille,Goldstein,1996,193.345,50.6492,40163
Daron,Denton,1998,171.139,90.1038,40163
Doralia,Moody,1987,163.407,89.3039,40166
Oriana,Parsons,1972,174.084,83.2296,40171
Nedda,Sharma,1967,193.874,72.2707,40176
Jsandye,Lamm,2006,193.993,71.3043,40179
Tresa,Lane,2009,197.857,95.5199,40185
Germana,Chambers,1977,171.407,77.0377,40186
Lorie,Bullock,1965,171.135,58.2331,40190
Robinette,Ho,1970,163.299,66.526,40190
Glori,Barefoot,2004,188.447,88.489,40191
Ealasaid,McLean,1992,156.262,73.0435,40193
Lari,Wright,2004,198.741,73.7687,40198
Tony,Knight,1991,194.814,62.7299,40199
Milka,Butler,2008,153.122,74.1438,40200
Christen,Hunt,1980,182.292,64.5791,40201
Ara,Weinstein,2000,183.225,94.5525,40203
Antonina,Cochran,1964,177.197,52.166,40206
Persis,Knight,1959,172.75,69.1866,40215
Alyss,Harvey,2004,174.932,87.0936,40219
Katerine,Whitehead,1984,169.219,57.5568,40225
Jillana,Roth,1961,188.417,79.1842,40228
Glennis,Dixon,1977,151.108,78.8471,40231
Anna,McLamb,1959,166.778,83.4818,40233
Atalanta,Wrenn,2007,169.473,80.5452,40234
Dania,Bridges,1970,178.253,55.5334,40234
Wileen,Bunn,2007,182.242,55.8478,40238
Darbie,Pearson,2004,189.005,67.2445,40243
Charis,Schwartz,1981,197.338,77.491,40256
Pepita,Friedman,1964,159.595,88.2609,40258
Anny,Bridges,2003,169.113,82.9603,40260
Becka,Moss,1956,195.626,98.4365,40260
Dulci,Harris,1967,186.053,57.874,40260
Sherrie,Barrett,2009,193.992,88.8424,40261
Ashia,Moody,1984,198.178,80.5936,40261
Annissa,McDaniel,1957,187.798,99.2949,40263
Jacklin,Siegel,1999,159.529,97.9477,40270
Davine,Spears,1953,175.062,69.3078,40273
Lorilee,Patterson,1964,176.044,64.0699,40274
Mehetabel,Allred,1954,193.493,73.504,40274
Adelaida,Merritt,1991,174.98,82.9977,40276
Shel,Drake,1986,175.212,56.6862,40278
Guglielma,Ellington,2008,152.515,54.7986,40279
Gabrielle,Kinney,1985,156.09,95.2063,40291
Janifer,Cook,1971,157.588,63.0291,40302
Jobyna,Thomas,1985,165.96,96.7438,40305
Shaun,Shah,1986,180.553,91.849,40306
Koressa,Clarke,1973,158.632,93.1012,40307
Josefina,Holt,1961,186.873,61.6747,40309
Helge,Kern,1983,165.977,94.2015,40314
Allx,Bartlett,2001,197.427,59.6026,40314
Zabrina,Stephenson,2009,154.622,64.6226,40317
Rae,Scott,1966,159.812,61.4232,40318
Nesta,Beck,1989,170.343,70.0299,40319
Amalee,Norris,2004,186.459,75.4203,40324
Cristi,Becker,1995,194.784,51.4534,40324
Lindsy,Cooke,2007,179.331,69.8543,40328
Celisse,Hubbard,1990,190.677,53.4413,40329
Iris,Dickson,1981,157.835,88.4763,40333
Cyndi,Skinner,1963,167.461,71.4005,40334
Leilah,Blackburn,1952,190.831,56.2941,40337
Blondie,Horn,2004,191.059,65.8111,40338
Callie,Baldwin,1989,178.933,53.0152,40342
Helsa,Parsons,1974,168.574,86.8096,40343
Charin,Hawley,1968,198.866,50.4575,40345
Gusty,Peck,1998,181.348,98.9517,40347
Taryn,Connolly,1990,152.059,71.0231,40347
Cam,Frank,1954,187.18,69.2209,40348
Phaidra,Hedrick,2003,199.821,93.5084,40349
Nanete,Barker,1984,153.831,65.6188,40350
Katey,Floyd,1980,170.308,74.6387,40351
Christiane,McLaughlin,1961,164.035,70.0156,40352
Marinna,Nance,2008,196.637,87.0742,40355
Engracia,Duffy,1990,197.264,51.2695,40360
Ezmeralda,Morton,1962,185.11,92.7663,40362
Fae,Moran,1978,166.952,70.1511,40363
Mandi,Reed,1998,182.859,64.5444,40367
Crista,Brandt,1970,195.33,64.283,40369
Annabela,McGuire,1976,176.907,55.8286,40369
Pearle,Levine,2001,192.924,84.3532,40369
Gigi,Yang,2004,172.922,68.318,40370
Janenna,McKenzie,1958,195.488,69.4365,40374
Tandi,Hubbard,1964,184.916,64.9786,40376
Elana,Neal,2009,155.268,62.3187,40376
Mirna,Albright,2008,186.38,61.1115,40377
Clemmie,Fowler,1965,180.06,50.431,40384
Dulcea,Everett,1990,199.271,68.4186,40384
Claretta,Norton,2007,163.873,54.9866,40388
Juana,Allison,2007,160.417,94.4299,40389
Orsa,Christensen,1964,166.528,73.6921,40389
Sammy,O'Brien,1967,178.865,52.4397,40392
Philippe,Wallace,1975,167.343,59.8662,40392
Klarika,York,2003,189.083,50.43,40400
Remy,Baker,1988,154.564,75.5636,40401
Cyndia,Clarke,1984,158.583,77.2036,40405
Tallia,Dillon,1986,151.615,99.5002,40406
Helli,Fitzpatrick,1984,183.162,55.8729,40407
Jewel,Roach,1999,186.706,53.0481,40408
Isabel,Petersen,1953,193.031,73.9514,40408
Ansley,Shea,1975,167.009,80.196,40409
Adan,Lassiter,1970,198.722,80.6367,40413
Marys,Vaughn,1980,190.923,88.2794,40416
Debi,Chang,1989,174.581,76.7131,40418
Talia,Boyer,1962,165.416,88.7359,40418
Joyce,Holloway,1951,191.107,94.5961,40418
Catherina,Bond,1971,198.511,69.9067,40419
Fey,Walton,1983,155.26,59.1667,40419
Maddy,Braun,1961,170.169,61.099,40420
