first_name,last_name,birth_year,height,weight,salary
Denni,McKenzie,2006,168.175,91.5433,46549
Mirelle,McFarland,2004,190.111,65.3359,46560
Karisa,Underwood,1963,166.558,62.9752,46596
Kirsteni,Kane,1984,168.42,82.2145,46632
Danila,Ayers,2009,172.293,69.4715,46713
Lorraine,Nixon,1993,170.554,69.7185,46748
Loralie,Paul,1978,156.071,86.4602,46756
Eartha,Sellers,1994,195.929,87.7171,46770
Evangeline,Field,1999,158.875,68.297,46773
Margot,Sherman,2002,153.359,91.97,46828
Letti,Mullen,1958,153.413,92.2769,46839
Birdie,Terry,1985,154.551,64.3883,46841
Melodie,Marks,1998,152.688,55.5351,46844
Ulrikaumeko,Terry,2006,198.247,57.2323,46852
Koren,Peters,1956,154.9,89.8702,46926
Valentine,Willis,1985,198.256,97.2813,46962
Flossy,Levine,1982,191.427,64.868,47002
Myrlene,Holloway,1969,151.684,92.619,47042
Shel,Harvey,1968,190.248,71.2496,47078
Gabriel,McLamb,1951,183.307,67.8136,47078
Riva,Hinton,1954,174.513,55.2493,47101
Norene,Jiang,1971,192.65,56.2542,47150
Caitrin,Summers,1956,165.752,71.8496,47224
Verene,Clarke,1972,164.68,81.5018,47313
Germana,Houston,1964,186.502,84.8502,47325
Madelaine,Hughes,1968,177.223,69.2375,47341
Berna,Dorsey,1969,159.928,78.7343,47354
Marcella,Yates,1985,171.82,69.7469,47383
Caterina,Barry,1951,152.114,96.8424,47386
Marni,Wooten,1984,196.664,52.8446,47413
Jonie,Randall,1965,177.967,77.9633,47439
Lenora,Hogan,1977,191.641,69.4217,47461
Gayla,Gilliam,2009,158.721,51.9141,47462
Georgeanna,Sharp,1959,193.808,66.7738,47539
Sibby,White,1978,184.21,62.2313,47554
Carree,Zhu,1951,171.815,87.8543,47569
Clea,Sharpe,1988,156.687,56.8358,47584
Dix,Hoffman,1962,170.346,67.451,47627
Kissie,Wooten,1993,193.778,73.6006,47635
Ricky,Ray,1962,161.206,57.5632,47659
Myriam,Roth,1951,174.844,80.6586,47672
Marilyn,Larson,1952,164.437,55.4529,47674
Jeane,Bell,2009,171.983,83.1849,47713
Grazia,Ryan,1986,176.101,50.5261,47728
Demetria,Buck,2003,197.902,50.7264,47779
Christean,Dickens,2005,184.586,87.169,47793
Albina,Henderson,1990,170.127,89.9823,47808
Betsey,Thornton,1995,198.49,81.2349,47869
Bonnibelle,Koch,1983,177.842,94.4485,47885
Hali,Fletcher,1995,152.495,98.757,47913
Stephi,Joseph,1958,163.674,52.8871,47935
Ardyth,Sumner,1953,170.828,74.5213,47944
Emlynn,Sellers,1968,172.976,85.1169,47947
Natalina,Lim,1975,192.349,57.295,47985
Loralee,Sherman,1984,153.154,61.1869,48008
Matelda,Hirsch,1959,165.466,60.4612,48032
Sybille,Fitzpatrick,1988,184.31,50.7656,48060
Catherine,Morton,1958,180.234,89.1549,48171
Elizabet,Hanson,1965,165.533,55.4393,48181
Selena,Pittman,1975,171.402,56.6209,48185
Lia,Berman,2006,161.839,78.8234,48211
Minni,Joyner,1991,180.106,63.529,48214
Francene,Blake,1972,185.852,54.3218,48270
Cleopatra,Lehman,1997,177.151,73.377,48303
Carlota,Honeycutt,1981,179.035,72.8298,48356
Maybelle,Fuller,1972,167.041,56.5976,48377
Danielle,Riley,1994,197.603,70.0219,48407
Emmye,Reddy,2009,154.599,95.0156,48416
Joya,Tilley,1968,164.436,80.4523,48472
Bianca,Sutton,1982,182.762,93.133,48476
Alameda,Blalock,1990,153.362,52.6849,48527
Denyse,McGee,1969,172.798,86.282,48566
Glad,Aldridge,1972,159.679,91.0253,48577
Sibyl,Griffith,1994,165.165,83.2685,48581
Cindelyn,Knowles,1960,195.065,75.6238,48587
Nerte,Pruitt,1982,153.06,62.1386,48588
Rozalie,Odom,1993,174.006,70.4068,48668
Vally,Haynes,1965,195.858,61.388,48681
Sibilla,Alexander,1952,184.36,62.9113,48696
Marianna,Allred,1988,151.839,64.8367,48730
Drucy,Hauser,1987,162.921,80.6329,48773
Chandra,Swanson,1963,197.07,57.8479,48806
Bess,Casey,1969,160.06,98.7715,48813
Grata,Parsons,1965,155.624,58.4257,48945
Adora,Branch,1956,173.643,80.1399,48949
Brittne,McCullough,1989,184.283,71.9179,48958
Mary,Howard,1962,196.188,87.1069,48964
Andromache,Cooke,2004,155.331,56.0324,48970
Ilise,Kessler,1950,198.614,67.3725,48972
Jodie,Nguyen,1996,177.715,99.2483,49004
Elvera,James,1952,168.908,63.7758,49046
Madelon,Corbett,2003,157.06,53.2762,49047
Charlot,Savage,1977,170.164,56.3072,49052
Melisent,Johnston,2004,177.283,91.5152,49097
Elysha,McLamb,1961,186.952,96.7537,49098
Netta,Reeves,1952,163.921,64.5924,49212
Mommy,Johnston,2001,189.309,87.365,49244
Corette,Michael,1999,162.342,65.874,49297
Karita,Mack,1952,159.275,53.6711,49413
Philippe,Merritt,1955,190.486,56.4409,49413
Grayce,Watkins,1950,186.638,72.7807,49456
Mignonne,Whitehead,1952,183.517,87.69,49465
Melessa,Rubin,1984,190.473,52.3354,49604
Nanci,McPherson,1965,160.355,77.2205,49618
Verine,Merritt,1964,180.515,72.0807,49682
Frankie,Bates,1959,182.195,50.5426,49725
Estell,Pitts,1967,194.768,55.5131,49736
Eudora,Hendrix,1958,180.481,77.9551,49935
Lulita,Khan,1963,158.237,75.6601,49938
Darcey,Holder,1981,187.257,80.2185,50030
Emily,Stern,1995,166.059,64.8733,50035
Callie,Bell,1996,173.902,94.0821,50039
Elsinore,Langley,1954,177.511,71.9885,50129
Roxane,Andrews,1995,164.446,87.5943,50143
Darleen,Walton,1962,198.751,79.6296,50179
Sean,Bond,2006,188.618,69.6972,50180
Viviyan,Batchelor,1957,196.114,63.1592,50186
Vivienne,O'Neill,2007,167.847,74.8705,50187
Nerty,Rosen,1985,175.643,94.4716,50193
Jena,Ramsey,1994,159.185,59.3105,50237
Alexine,Holloway,1963,165.444,94.9388,50264
Gunilla,Bernstein,1967,192.17,94.9823,50314
Stormi,Page,1988,176.99,86.9121,50404
Danika,Porter,1984,180.876,66.4676,50416
Zoe,Dyer,1976,163.353,75.6637,50456
Clary,Tucker,1964,163.921,74.2136,50496
Marcille,Poole,1964,153.499,65.2939,50501
Elisabeth,Goldman,1992,192.176,80.2469,50519
Leann,Hodges,1980,153.664,68.9621,50534
Viv,Winstead,1958,160.664,58.9946,50547
Margery,Hogan,2001,160.177,85.7942,50572
Antonella,Barr,2002,166.965,54.6866,50667
Cinda,Burke,1967,159.059,51.88,50675
Berti,Crews,1971,198.094,59.8847,50687
Merridie,Willard,1979,159.194,73.8316,50759
Marabel,Bolton,2010,174.234,69.3747,50760
Eleen,Hendricks,1998,177.45,56.4955,50772
Chelsie,Sanford,1996,172.267,63.2937,50780
Alida,Lang,1958,151.887,93.9035,50856
Bobby,Barefoot,2008,153.069,99.6048,50915
Inger,Spears,1988,184.442,65.7351,50916
Aubrette,Hall,1964,168.49,84.7892,50924
Karlotte,McKay,1976,171.292,55.4028,50976
Rani,Lindsey,1964,159.581,61.3899,51024
Caralie,Cannon,2010,197.94,89.0987,51054
Meggy,Bender,2010,154.663,86.9064,51057
Raven,Ivey,1995,177.339,70.3136,51060
Bobinette,Adams,1960,188.892,72.0355,51075
Annamarie,Jackson,1958,159.098,90.1107,51108
Madelene,Mayo,1960,199.41,52.6953,51116
Amie,Merrill,1983,190.315,75.9726,51132
Delia,Rivera,2010,153.081,50.7437,51141
Hetty,Branch,1988,175.137,59.8639,51189
Regan,Neal,1966,170.264,64.4898,51304
Asia,McBride,1989,165.292,55.3044,51314
Nikki,Webb,2010,193.349,84.7437,51357
Marley,Roy,2000,191.812,91.9378,51373
Jojo,Reilly,1997,187.3,82.9194,51395
Korry,Brantley,1987,151.448,84.3298,51413
Ketty,Finley,1972,172.689,57.4855,51423
Delores,Lehman,1986,182.108,51.4196,51439
Ferdinande,Keller,1998,162.58,58.1031,51445
Amy,Buck,1983,164.262,99.3207,51459
Lilith,Bennett,2000,194.452,86.1955,51481
Cal,Song,1983,152.705,52.6931,51501
Chanda,Bryant,2010,164.063,51.6721,51519
Ashley,Bradshaw,2009,161.733,57.6951,51549
Susan,Hinton,1951,179.257,97.9782,51585
Latrena,Bullock,1999,175.866,85.3227,51720
Felecia,Kearney,1979,194.18,55.5561,51739
Gerianne,Cox,1957,174.275,99.4604,51744
Kelcey,Sharma,1998,164.376,72.1926,51761
Caresse,Lyons,1998,172.266,94.6538,51784
Kirbee,Bradshaw,1994,178.112,69.2756,51803
Bab,Hansen,1953,167.624,62.849,51809
Nicoline,Coleman,1966,155.924,67.6539,51844
Candis,Boykin,1991,178.506,98.43,51883
Zarah,Whitfield,1954,174.531,84.3296,51890
Amabelle,Griffith,1987,151.959,94.6802,51897
Melodee,Ball,1976,174.753,54.1131,51911
Elwira,Adams,1969,179.718,71.0674,51917
Giulia,Leach,1979,184.876,99.3493,51919
Carlee,Mills,1991,171.268,61.2703,51977
Alfreda,Finley,1992,155.415,97.7876,51983
Jessi,Simon,1967,193.265,64.1654,52003
Brana,Randall,2009,188.91,74.5369,52012
Neilla,Gay,1994,196.588,65.7452,52021
Harriot,Jain,1992,187.498,53.1822,52040
Dasya,Lynn,1986,188.596,82.8349,52066
Gayle,Sharp,2010,196.621,58.181,52090
Karolina,Albright,1998,166.857,69.2621,52171
Tabitha,Bloom,1963,192.793,52.8992,52211
Koressa,Lanier,1991,157.098,58.8363,52221
Meris,Foley,1983,169.23,61.7148,52226
Laura,Swanson,1999,159.145,89.1555,52246
Zondra,Duffy,1968,157.252,94.696,52261
Rebekkah,Schwarz,1998,181.481,72.4338,52283
Allyn,McGuire,1979,177.862,92.2071,52364
Candy,Fowler,1968,172.429,82.1291,52414
Karlie,Whitehead,1978,171.814,60.7246,52420
Donny,McGuire,1995,196.387,79.4833,52429
Kerri,Oliver,1952,192.825,86.813,52481
Madelena,Kirby,1962,184.922,87.1703,52506
Esmaria,Glass,1961,196.106,94.4668,52559
Valli,Reilly,1976,161.629,65.0359,52560
Perrine,Edwards,1961,173.394,87.8266,52625
Eileen,Epstein,1957,167.462,61.2443,52637
Rebecka,Fitzpatrick,1994,197.881,80.0408,52655
Nonah,Weber,1995,164.656,53.7537,52658
Regine,Poole,1966,188.667,59.0531,52693
Gabbie,Law,1969,195.686,85.787,52741
Samara,Hardin,1987,182.808,75.8832,52746
Appolonia,Cheng,1984,162.856,95.0844,52804
Almeria,Pearson,2005,179.734,73.8561,52814
Sarena,McIntosh,2008,166.816,64.8496,52824
Bridget,Chambers,1962,194.773,85.4286,52838
Natty,Peck,1985,190.58,90.6794,52841
Dannye,Corbett,1972,189.678,79.2284,52854
Odille,Edwards,2008,187.837,57.1501,52868
Agathe,Bowers,1993,187.509,81.4711,52875
Chicky,Knight,1996,162.026,74.3943,52884
Meghann,Kelly,1987,191.593,70.2865,52886
Morganne,Shepherd,2006,197.426,89.7937,52907
Elsbeth,Long,1999,172.007,73.3784,53050
Pauline,Byrne,1977,188.02,65.9317,53107
Hadria,Peacock,2006,199.284,75.9866,53108
Sandy,Wang,2008,196.478,81.7076,53109
Margaret,Woodward,2010,190.36,83.076,53114
Sophey,Floyd,1975,155.683,74.4805,53186
Jean,Heller,1959,159.163,50.3487,53187
Trescha,Sanders,2003,156.296,68.4714,53190
Vin,Clements,1967,166.482,96.5,53196
Ray,Schmidt,1958,171.113,75.5254,53276
Silvie,Leonard,2009,169.806,85.6476,53277
Chlo,Duncan,2009,155.415,50.1508,53322
Clarie,Goldstein,1953,177.96,95.5789,53371
Jannelle,Ivey,1992,183.575,85.7223,53377
Reba,Gill,1983,195.99,80.843,53397
Olive,Hinton,1982,194.385,99.3037,53506
Darlene,Hauser,1977,166.337,80.5596,53542
Ryann,Elliott,2004,196.34,90.5536,53550
Analiese,French,1961,183.873,95.4898,53585
Bev,Hammond,1965,165.025,59.427,53625
Pavia,Craig,1962,182.524,71.3935,53702
Florie,Leonard,1968,171.599,58.3218,53746
Therese,Short,1954,190.805,98.0807,53756
Diannne,Gupta,1980,169.549,53.5707,53802
Vale,Rice,1984,172.832,83.8677,53804
Verina,Glenn,1996,188.209,67.2146,53818
Bea,Kuhn,1958,154.775,84.7982,53838
Simone,Gould,2002,157.305,92.441,53860
Joscelin,Merrill,2002,187.705,52.5122,53904
Consolata,Stanton,1987,154.135,93.4334,53912
Anatola,Knox,2007,161.222,66.8945,53915
Brana,Chapman,1971,197.491,67.4337,53980
Alys,Maynard,1969,173.626,79.816,53998
Dareen,Cook,2000,164.441,97.1719,54038
Annemarie,Kenney,1961,170.922,67.1904,54060
Lynnett,Collier,2005,176.42,57.5436,54092
Tova,Wood,1998,184.717,62.798,54109
Iolanthe,Harrell,1957,160.242,96.0091,54134
Aubrie,Watts,2007,160.149,63.0483,54169
Kacie,Murphy,1986,153.518,73.6132,54200
Sukey,Watkins,1961,190.187,73.123,54301
Editha,Harvey,1975,162.314,95.4098,54320
Linell,Friedman,1987,199.647,55.7801,54354
Griselda,Glass,1971,194.806,56.1787,54528
Tatiania,Flowers,1993,179.95,82.8859,54551
Carena,Grimes,1995,188.221,76.4541,54568
Jere,Robinson,1988,161.791,64.2419,54618
Bria,Spencer,2003,198.472,79.6914,54740
Harriette,Strauss,1951,166.423,68.8849,54746
Elwira,Vaughn,1955,173.813,81.2882,54771
Krystyna,Carpenter,1986,155.182,79.4699,54778
Madelle,Bennett,1993,167.256,61.1786,54787
Marrilee,Kang,2009,187.344,81.915,54803
Jenifer,Newell,1953,165.014,50.0771,54847
Ester,Nelson,1963,184.03,78.9774,54857
Claudette,Diaz,1964,186.838,72.4745,54889
Gertie,Green,2001,154.156,71.5802,54933
Jesselyn,Harrell,1974,169.764,65.0789,54958
Morena,Edwards,1956,153.259,80.9922,54985
Dael,Patton,1987,162.635,86.3073,55050
Aridatha,Bartlett,1951,199.9,58.9379,55093
Lilllie,Meadows,1982,194.526,55.0176,55104
Christel,Tucker,1962,176.192,59.4862,55141
Aimil,Jiang,1994,190.949,58.8901,55192
Danyelle,Hong,1973,197.048,70.2135,55214
Paulita,Sims,2010,193.226,96.0421,55255
Zorah,Dennis,1966,175.652,85.8671,55268
Mae,Walton,1951,176.327,92.4126,55311
Allina,Decker,1978,188.762,95.4089,55363
Arlene,Oakley,2000,177.618,92.0935,55462
Katharine,Crowell,2006,155.019,97.7843,55502
Noelyn,Beck,1985,188.107,86.3852,55532
Darby,Bolton,1952,189.777,56.3144,55536
Meris,Mueller,1985,176.703,65.4333,55539
Georgeta,Aldridge,1968,164.731,93.2596,55540
Patti,Hahn,1955,186.361,77.558,55572
Kristina,Weaver,2007,160,78.1841,55591
Prudi,Vick,1993,196.614,89.3868,55684
Ursuline,Murphy,1975,196.449,75.7813,55706
Phaedra,Gray,1962,174.761,84.6449,55729
Adelind,Brandon,1987,196.174,50.9332,55731
Virgie,Morton,1956,195.995,63.9326,55734
Tamarah,O'Neal,1983,189.202,97.2732,55741
Petronilla,Wu,2010,158.788,93.9251,55776
Melicent,Hendrix,1983,165.905,60.3143,55813
Elora,Carey,1989,186.435,62.2303,55876
Starlene,Jernigan,1956,189.458,67.0726,56021
Kristi,Bridges,1979,171.09,94.8095,56057
Jerry,Everett,1967,189.392,88.2097,56076
Gratiana,Zhu,1959,174.999,64.3636,56091
Carol,Faircloth,1998,199.879,90.606,56100
Ki,Stephenson,1977,174.105,75.4351,56153
Rivalee,Strickland,2005,151.112,84.3706,56153
Delphinia,Covington,1958,161.689,83.7383,56210
Valera,Gill,1969,187.558,64.7659,56240
Lona,Brock,1969,184.83,53.3815,56309
Elmira,Fink,1953,164.908,85.5029,56328
Lurline,Carr,1959,186.848,66.5224,56361
Bellanca,Perry,1977,176.192,92.0636,56406
Morganica,Hinson,1985,199.498,92.6633,56419
Alla,Lancaster,2004,163.522,65.1804,56423
Molli,Carey,1978,151.053,67.6611,56439
Roda,Robbins,1963,184.3,86.9035,56462
Matilda,Woodruff,1998,193.001,57.2921,56557
Rebbecca,Smith,1997,168.15,71.575,56565
Dorthea,Barton,2006,169.276,98.5154,56618
Ailey,Kane,1969,185.729,53.8023,56637
Hyacintha,Hauser,1958,164.059,53.7299,56647
Corette,Craven,2000,189.315,76.5813,56717
Tobe,Wooten,1977,159.908,63.3377,56739
Benetta,Bullock,1972,152.497,77.5166,56752
Marijo,Cho,2001,185.999,99.1773,56811
Essa,Roth,1964,190.309,90.6207,56834
Joni,Eaton,1983,191.374,77.5458,56850
Mair,Hines,1989,177.461,84.7958,56851
Ermengarde,Bruce,1952,184.407,58.0727,56877
Trudey,Byers,1955,152.913,80.1362,56974
Adah,Grant,2001,173.768,61.5178,56994
Jazmin,Everett,1988,162.243,74.1557,57045
Willy,Brandon,1973,163.929,89.3776,57131
Chloris,Byers,1974,181.56,82.8912,57210
Ninetta,McLaughlin,1957,160.732,98.5876,57220
Rosabella,Oh,2004,160.339,50.7424,57238
Doroteya,Frye,1977,166.072,87.7786,57300
Mechelle,Glover,1954,169.947,52.0751,57321
Opaline,Ramsey,1981,178.59,74.3142,57333
Tiphany,McCormick,2009,163.066,57.1172,57377
Eydie,Talley,1975,189.318,53.6513,57382
Pauly,Lindsey,1989,188.519,96.9877,57389
Yolanda,Pope,2001,186.49,78.6959,57397
Sheryl,Giles,2007,198.506,78.3896,57415
Nadiya,Huff,1992,196.926,90.497,57431
Ofelia,McNamara,2007,167.235,97.5126,57444
Ola,McIntosh,1980,169.916,55.1248,57692
Trix,Walters,1980,192.412,86.0098,57713
Bryana,Davidson,1969,199.27,95.562,57741
Winonah,Caldwell,1968,180.209,70.0359,57828
Dasie,French,1983,195.678,81.9958,57839
Merridie,Carter,1976,155.887,69.6811,57869
Trudy,Lucas,1988,177.79,87.88,57886
Fredra,Martin,1982,181.251,69.2881,58000
Collen,Winters,1956,153.991,70.0897,58003
Elianore,Monroe,1982,199.848,55.6478,58006
Rene,Cameron,1956,170.911,96.7501,58018
Vania,Gillespie,1960,193.879,85.426,58021
Sibylla,Marcus,1989,187.044,55.7388,58084
Benni,Hirsch,1964,179.313,91.8109,58147
Felita,Cline,2003,166.534,51.637,58181
Giuditta,Adkins,1977,187.766,88.6982,58218
Winnifred,Eaton,1975,175.817,65.8791,58224
Cecily,Patton,2008,198.858,80.3518,58225
Krystle,Butler,1994,167.128,69.2562,58255
Freida,Love,1973,160.819,66.9702,58263
Tiena,Dale,1957,150.812,53.1704,58274
Joyann,Feldman,1963,193.863,70.6039,58311
Calli,Atkins,1991,150.684,67.5454,58318
Pippy,Bowling,1979,187.736,98.6034,58383
Jenilee,Foster,1988,172.285,72.9869,58391
Imogene,Shea,1963,167.995,58.4311,58409
Sherry,Gray,2009,183.628,86.4372,58470
Aggy,Heller,1951,183.519,97.1478,58473
Desiree,Koch,1972,169.649,72.8062,58512
Antonetta,Drake,1963,180.719,81.3162,58516
Adele,Horn,2004,155.313,86.4919,58530
Verena,Harris,1988,170.334,75.7712,58546
Arlyn,Wilcox,1997,179.925,80.8589,58593
Rebeka,Cline,1977,168.559,79.5302,58594
Dulcia,Crane,1984,174.325,81.1097,58604
Alanah,Hunter,1954,194.575,58.3275,58681
Amandie,Sinclair,2005,192.609,68.338,58706
Laurena,Gonzalez,1983,176.539,87.3065,58730
Perla,MacDonald,1971,154.841,60.1284,58787
Krystalle,House,1997,159.779,68.5196,58811
Nixie,McLeod,1975,179.015,68.7952,58861
Merci,Roberts,2005,188.977,99.2787,58865
Carlin,Brock,1999,198.955,63.1947,58868
Deana,Berger,2003,152.038,88.8114,58899
Elfrida,Tilley,1987,173.629,78.0916,58944
Georgianne,Faulkner,1984,174.758,74.8644,58949
Anna-Diana,Glass,1965,150.5,83.7604,58959
Margie,Wilcox,2004,185.956,98.2314,58990
Jade,Hester,1952,172.259,64.4852,59022
Norine,Crawford,1964,158.106,77.7518,59111
Julianna,Parker,1955,157.38,57.959,59156
Christel,Hines,1999,194.521,62.8946,59246
Cybill,Ferguson,1959,182.99,87.5603,59256
Zena,Rosenthal,1951,188.745,98.7029,59345
Kari,Browning,1983,198.42,75.8977,59357
Allix,Nash,1967,158.141,65.0705,59361
Tera,Hartman,1998,197.894,66.465,59366
Loreen,Boykin,1958,153.095,78.6974,59387
Aprilette,Banks,1969,177.105,70.2995,59432
Karen,Elliott,2003,186.175,81.2995,59451
Dasha,Floyd,1973,194.278,71.7046,59455
Bee,Edwards,1971,185.431,95.1868,59488
Taryn,Curtis,2004,157.48,60.3098,59492
Martina,Vick,1980,163.28,52.4939,59506
Janice,Chambers,1994,158.609,95.3219,59559
Albertine,Carpenter,2006,179.475,55.583,59586
Melva,Grant,2002,198.639,73.846,59602
Daffie,Christensen,1998,183.492,52.7307,59684
Loralyn,Avery,1963,192.022,68.2587,59752
Madelin,Woods,1957,181.598,78.5827,59756
Malva,Rubin,1952,192.123,92.9838,59759
Mona,Boone,2000,158.784,50.3469,59770
Coreen,Lim,1970,181.026,75.3268,59848
Nikaniki,Honeycutt,1993,154.419,94.9595,59850
Lorilee,Tanner,1978,180.7,63.9118,59939
Gwenette,Yates,1957,152.363,50.7172,59983
