first_name,last_name,birth_year,height,weight,salary
Kary,Pearce,1994,189.905,96.6082,34881
Adel,Petersen,2002,175.834,97.3261,34881
Candice,Nixon,1977,170.736,76.3928,34882
Constantia,Cummings,1986,150.557,58.0489,34888
Melli,Kelly,1991,165.974,70.2496,34901
Bobbye,Stafford,1971,184.534,52.7088,34901
Jacquelyn,Kent,1989,169.493,50.7175,34904
Mariel,Bean,2008,162.882,74.9666,34908
Brittni,Whitehead,1987,198.8,66.7157,34908
Dorris,Lester,1958,198.084,58.1928,34909
Jennette,Odom,1999,187.591,86.0438,34915
Leann,Beatty,1951,157.062,56.0145,34917
Ilene,Beck,1955,192.87,77.9176,34917
Marilin,Blum,1996,173.32,76.2611,34918
Elbertine,Chambers,1988,168.641,89.2312,34920
Glenna,Hurley,2002,187.049,71.1728,34920
Linnea,Sanford,2004,178.073,74.0201,34920
Carola,Woods,1990,191.501,90.29,34928
Cornelle,Bernstein,1981,174.224,58.7975,34938
Kynthia,Dillon,1952,195.651,61.271,34938
Loreen,Brown,1983,168.526,76.2374,34941
Issy,Gill,1987,162.636,65.2291,34942
Barbie,Singer,1957,155.881,62.2725,34944
Josephine,Perez,1990,157.856,93.6281,34945
Anetta,Walton,1990,150.82,50.3414,34948
Malinde,Rose,2005,198.008,91.695,34953
Janet,Crowder,1963,183.102,67.222,34954
Roseanna,Jenkins,1978,172.327,77.3425,34954
Raina,Cheng,1981,172.294,73.5963,34956
Catherin,Gross,1959,162.712,68.5635,34960
Sayre,Haynes,1992,199.565,97.6436,34970
Guendolen,McClure,1993,157.338,51.548,34970
Perle,Fisher,1972,192.973,94.2098,34979
Rosalind,Chang,1993,190.825,85.2334,34982
Ginevra,Lutz,1959,157.947,95.0798,34984
Vilma,Maxwell,1993,161.71,55.5746,34985
Drusilla,Perry,1981,185.705,54.0123,34985
Dorise,McIntyre,1987,163.689,70.386,34988
Carmel,Roberson,1965,152.272,68.9502,34989
Coralie,Whitehead,1987,182.51,69.8556,34993
Emogene,Yu,2002,198.74,84.9635,35000
Netti,Huff,1993,156.922,71.1359,35002
Miriam,Leonard,1974,185.068,80.0345,35004
Susie,Sweeney,2004,199.96,50.404,35005
Darb,Stewart,1989,171.623,89.9227,35006
Tana,Johnson,1963,192.806,92.2212,35008
Nyssa,Koch,1972,189.202,76.5561,35008
Dosi,Ball,2003,182.619,86.3243,35015
Karia,York,1974,176.468,97.1012,35015
Ruperta,Cash,1952,155.464,62.0162,35023
Cynde,Kirby,1996,187.166,81.1149,35029
Sean,Levine,2007,194.763,81.4072,35029
Carolynn,Poe,1970,167.317,70.6188,35032
Carma,Sumner,1953,151.401,81.317,35036
Gretta,Henson,1950,166.67,77.9031,35046
Chicky,Berry,2002,151.649,91.9217,35049
Sabine,Hogan,1991,189.218,78.6587,35049
Yoshi,Higgins,1994,187.154,51.1076,35057
Alecia,Lyon,1985,174.696,55.5734,35064
Raychel,Spears,1982,187.692,55.8068,35069
Cecily,Rich,1967,182.201,85.3384,35071
Candide,Melton,1984,178.649,62.6594,35077
Cherri,Hardin,2002,156.961,97.2371,35079
Sam,Tilley,1980,191.296,82.5152,35081
Clementina,Frye,1963,185.024,71.7688,35083
Caitrin,Hunter,2000,187.158,65.0432,35085
Ciel,Allred,1962,165.524,55.3855,35093
Laverne,Link,1951,189.698,68.5121,35096
Kayley,Carlton,1956,187.926,56.8691,35110
Johnna,Hanna,1979,194.319,81.2036,35114
Rafa,Owen,1988,154.508,99.1126,35120
Torrie,Wong,1978,164.017,75.8437,35121
Daloris,Morton,1950,187.003,96.0414,35124
Jamie,French,2005,190.693,97.5557,35125
Olly,Kinney,1995,152.833,51.3665,35125
Jennie,Kane,1967,155.639,80.4198,35140
Ema,Patrick,1951,173.898,91.2196,35148
Bea,Coates,1966,169.802,90.8076,35149
Penny,Farrell,1977,183.965,63.2748,35152
Britni,Stephens,1967,159.915,74.4207,35154
Conni,Wilkinson,1988,188.537,72.3205,35156
Celestina,Cunningham,1986,158.572,77.5014,35159
Marysa,Shea,1977,163.345,65.3081,35160
Laurena,Frank,1951,152.981,80.8274,35163
Nissy,Feldman,2009,176.222,78.3079,35169
Devinne,Upchurch,1993,163.292,92.2376,35182
Sandye,Gibson,1994,160.065,51.1787,35187
Freddie,McAllister,1952,166.445,65.8472,35191
Genevra,Shelton,1990,152.466,53.2236,35194
Catie,Schaefer,2005,195.44,50.9869,35195
Sarette,Sims,1980,181.524,64.1457,35200
Tarra,Joyner,1990,168.913,50.1416,35201
Kaila,McDaniel,1985,189.183,91.8177,35203
Winni,Duke,1951,157.489,50.0201,35208
Sallee,Summers,1954,185.173,74.3015,35209
Theresa,Dolan,1957,169.819,66.8036,35220
Thea,Curry,1961,168.954,65.6882,35221
Deloris,Browning,1999,175.027,81.0328,35235
Sydney,Holmes,1964,176.956,67.7673,35235
Felicity,Noble,1996,161.355,65.4497,35238
Dru,Dawson,1979,166.218,82.5427,35244
Lisetta,Harrington,2008,167.591,54.5348,35247
Meg,Peterson,1977,196.465,89.4959,35248
Olva,Strickland,1984,185.586,53.7121,35252
Aurea,Huff,1985,187.259,55.4163,35272
Kelsey,Jernigan,1999,180.603,60.1121,35274
Kelsy,O'Connor,1957,185.673,55.608,35274
Candy,Wu,1982,183.442,58.7255,35275
Leigha,Swanson,1956,185.096,98.5792,35279
Dore,Stern,1982,164.211,95.4214,35280
Karena,Weiner,2000,150.498,82.5549,35280
Essy,Connor,1998,184.201,91.5546,35281
Glenn,Welch,1996,180.315,86.8891,35282
Hortensia,Clarke,2005,161.972,68.4509,35283
Kelli,Herman,1978,180.974,75.8169,35283
Ardyce,Horn,1980,177.277,63.7032,35283
Katine,Bishop,1981,184.7,72.2865,35284
Vikky,Barton,1960,182.053,83.634,35287
Agata,Randall,1983,151.543,84.1005,35292
Zena,Willard,2005,183.596,79.2369,35300
Jacquelyn,Flynn,1992,182.536,56.5718,35307
Merline,Zhao,1960,186.873,87.8934,35307
Norine,Douglas,1964,157.287,55.1136,35310
Betteann,Hanson,1989,196.002,73.3923,35313
Keeley,Carlton,1986,181.865,52.6788,35314
Ingaberg,Moran,1985,164.808,88.6604,35314
Robinet,Kaplan,1972,177.111,59.3938,35315
Gerri,Prince,1998,182.211,95.4222,35327
Kirstin,Butler,1965,169.669,51.6235,35328
Jada,Copeland,1982,186.5,87.9882,35336
Emilie,Boone,1999,153.699,64.2759,35347
Brigid,Combs,1990,158.685,62.8645,35351
Sidonnie,Lu,1976,189.449,87.9524,35351
Laney,Powell,1994,155.538,66.9995,35353
Atlanta,Rowe,2006,164.3,96.4698,35356
Karon,Norman,2001,160.143,79.5049,35359
Pat,Bowers,1969,194.573,98.7008,35360
Cicely,Adkins,1992,167.094,79.8444,35361
Rina,Fleming,1970,164.29,52.7997,35361
Viva,Marshall,1977,177.762,83.6035,35370
Lil,Woodward,1972,170.146,96.783,35370
Gus,Justice,1972,189.79,99.8164,35372
Kristel,Hu,1964,171.25,90.5876,35378
Lily,Branch,1991,155.125,78.0601,35381
Jacki,Friedman,1978,168.39,88.9153,35382
Melantha,Tate,1974,191.537,76.9623,35382
Myra,Riggs,2009,159.61,53.9887,35383
Abagael,Lamb,1974,162.567,54.0931,35384
Ceil,O'Donnell,2000,151.942,92.2994,35386
Aretha,Moore,1993,171.183,67.4786,35387
Ninnetta,Craven,1963,199.885,81.7165,35388
Doe,Wolf,1959,187.78,78.0325,35389
Rosene,Hirsch,1975,179.041,93.2822,35393
Mirabelle,Simpson,1950,183.268,80.273,35394
Maryanna,Perry,2001,186.021,68.2374,35396
Bernete,Decker,1965,167.206,70.4002,35399
Marianne,Osborne,1967,197.068,96.7582,35399
Fred,Beard,1970,151.526,87.8803,35400
Arlana,Gordon,2007,153.696,75.5279,35403
Eartha,Langley,1973,198.256,85.7313,35409
Joelie,Burch,1977,162.37,51.7363,35410
Barbara,Li,1961,163.332,76.7555,35411
Ethelyn,Hood,1977,169.18,61.6614,35413
Evelyn,Zhang,2003,165.448,83.9913,35418
Sena,Burgess,1962,162.085,97.7243,35426
Cindee,Forrest,1988,179.65,77.9113,35427
Sandy,Glenn,1953,196.657,74.6713,35428
Beverly,Guthrie,1952,190.389,80.9743,35432
Kamila,Reddy,1994,180.915,97.3329,35434
Christiana,Durham,1968,164.604,82.157,35438
Shayne,Meyers,1954,182.003,70.5399,35438
Velma,Holden,2002,155.315,72.9433,35441
Nomi,Stanton,2002,193.915,54.5526,35443
Charlean,Kane,1962,167.814,65.1561,35449
Maxine,Mayer,1987,162.401,73.6794,35449
Dyane,Stafford,1996,184.416,76.3512,35450
Lynda,Stallings,1980,187.627,52.3646,35451
Bobina,Faircloth,1951,153.91,81.9178,35454
Daphene,Galloway,1990,183.261,72.7251,35454
Hyacinthe,Tilley,1955,191.43,61.4913,35454
Sallie,Decker,1974,177.902,53.6768,35462
Jaclyn,Duke,1992,188.281,98.9512,35462
Karee,Wu,1971,176.015,83.6985,35462
Janice,Leach,1995,178.638,84.0387,35463
Joanie,Church,1988,195.569,78.6809,35473
Jere,Jacobs,1995,193.632,77.9671,35474
Lori,McPherson,1975,160.211,92.6572,35474
Christen,Jackson,1962,166.889,99.6141,35475
Bill,McDaniel,1988,174.496,78.2269,35478
Susann,Scott,2001,192.523,76.9613,35479
Dollie,Gay,2002,158.375,69.7509,35480
Ursulina,Anthony,1973,150.638,73.6571,35485
Allyson,McMahon,1986,179.092,98.5805,35486
Almeda,Tyson,1982,174.414,87.0238,35489
Ellette,Hicks,1968,171.256,57.8665,35491
Thekla,Gold,1966,159.263,61.7027,35492
Kaylyn,Fitzpatrick,1990,172.282,52.5922,35495
Marabel,Friedman,1985,199.662,62.5662,35497
Jacquelin,Kemp,1963,152.607,58.6906,35499
Marrissa,Gonzalez,2009,167.429,95.7189,35501
Amye,Murphy,1986,175.179,51.842,35504
Malanie,Wilkinson,1993,155.444,62.6281,35504
Ciel,Bray,1991,166.417,70.1809,35507
Sharon,Griffin,1964,170.186,76.3418,35509
Tamiko,Kuhn,1962,175.767,81.2291,35513
Marylee,Holland,1999,158.572,59.7045,35514
Manya,Godwin,1979,176.69,53.7059,35515
Lanette,Burke,1962,186.783,70.8383,35518
Salli,Jensen,2006,184.655,96.1993,35518
Viole,Ritchie,1999,196.352,77.4236,35519
Dru,Robinson,1979,199.501,57.0035,35520
Margarette,Morse,2003,162.66,64.3076,35524
Beulah,Greenberg,1981,154.576,99.1668,35525
Maryellen,Perez,2007,154.009,92.9987,35530
Tracy,Moore,1993,173.323,83.0451,35532
Avie,Love,1984,175.345,58.993,35537
Lorelle,Singh,2001,198.319,55.177,35542
Klarika,Alston,2005,153.43,71.0978,35545
Lou,Herman,1958,198.224,54.2392,35546
Randie,Gibson,2003,172.463,73.1035,35547
Cathee,Monroe,1969,160.61,59.8557,35551
Wendi,Watts,1991,178.8,58.7613,35551
Sacha,Starr,1998,169.581,64.2911,35557
Iseabal,Grimes,1996,192.276,94.7776,35558
Leoine,Fletcher,1971,197.709,97.3751,35559
Delcine,Bowles,1992,163.132,82.9809,35563
Marielle,Carlton,1994,151.168,88.3113,35563
Robinet,Mann,1959,197.735,73.5898,35566
Jessie,Beard,1986,186.087,98.0981,35568
Gwen,Conrad,1959,166.199,68.27,35570
Jeane,Kidd,1984,175.924,81.1428,35570
Tiphani,Burton,1972,183.463,84.0237,35573
Wilie,Kessler,1960,193.527,74.0989,35573
Veradis,Duke,1964,167.622,86.7709,35574
Alicea,Hurst,1959,165.152,54.2219,35574
Maryanne,Wilcox,1999,153.656,99.4075,35577
Abra,Creech,1984,165.673,64.1447,35582
Shari,Butler,1956,184.081,75.5138,35587
Kori,Hanna,2008,168.038,98.9058,35587
Joletta,Moran,1986,152.106,91.1564,35589
Patrice,Feldman,2003,194.975,67.1256,35590
Flss,O'Connell,1993,170.013,54.6039,35592
Faye,McDaniel,1956,194.389,81.8309,35595
Mirna,Bullard,1968,163.485,65.8232,35600
Amber,Elmore,1993,161.078,65.2907,35601
Melicent,Lancaster,1974,150.585,60.7888,35607
Carmine,Gunter,2000,164.077,78.5366,35610
Vanna,Nash,1992,188.651,60.9964,35610
Charla,Riddle,1975,177.868,59.9259,35612
Lorna,Saunders,1960,153.109,62.7487,35615
Malynda,Song,1962,170.568,52.212,35616
Eda,Mason,1957,170.072,80.1541,35627
Stormi,Greenberg,1979,166.83,69.2273,35630
Gisella,Larson,1997,173.718,89.6885,35631
Guglielma,Hardy,1987,175.011,71.3006,35633
Amitie,Stark,1994,150.894,90.6869,35633
Mariquilla,Covington,1981,164.226,55.8111,35634
Rozamond,Daniel,1998,176.936,83.5352,35636
Morena,Greene,2005,188.02,69.2723,35636
Elfreda,Bowers,1976,159.845,67.2653,35647
Lilian,Justice,1953,165.538,81.2512,35652
Ibby,Yang,1959,165.765,92.3852,35652
Ketti,Sawyer,1954,195.106,67.3617,35663
Annadiana,Peele,1981,189.421,51.8288,35667
Adelina,Cherry,1955,189.917,55.1622,35673
Maible,Snyder,1976,168.193,88.8727,35677
Jinny,Tucker,1968,173.805,64.3841,35677
Sigrid,Parrott,1972,169.851,86.2068,35678
Adena,Booth,1981,167.193,81.6961,35679
Tine,Haas,1979,161.914,94.2876,35681
Elsbeth,Hwang,1995,150.71,72.2041,35691
Bria,Adler,1952,198.381,73.9263,35694
Etta,Justice,2009,184.439,98.8396,35697
Charissa,Kuhn,1969,194.523,70.3083,35697
Bonny,Brock,1985,187.29,96.2059,35699
Malia,Reilly,1967,185.164,96.3427,35702
Juana,Zhu,1957,154.365,95.8322,35702
Trudy,Daly,1971,180.432,73.8609,35704
Sheba,Shapiro,1988,176.838,55.7653,35705
Kari,Day,1959,164.676,84.7507,35710
Melisandra,Davies,1997,165.136,65.3492,35717
Clerissa,Parker,2004,189.651,84.5917,35717
Karry,Corbett,2008,163.455,52.402,35724
Georgeanna,Hill,1955,163.973,64.4262,35731
Florina,Roy,1960,178.961,90.3191,35733
Rhea,Todd,1979,199.784,95,35734
Alvera,Cohen,1979,152.703,78.8844,35738
Aleta,Weiner,1985,195.535,83.2309,35746
Philis,Bowen,1955,186.739,91.9391,35747
Joy,Middleton,1983,170.768,66.798,35750
Robinette,Siegel,1963,163.286,54.4203,35750
Modesty,Lewis,1988,153.435,98.7585,35758
Tate,Jackson,1981,173.106,97.2617,35760
Vinita,Dunlap,1971,173.489,64.2894,35762
Penelope,Morrison,1999,198.917,66.3614,35765
Tiphanie,Webb,1982,152.307,66.5854,35768
Aili,Graves,2003,168.381,97.7276,35769
Vanna,Li,1956,166.796,69.6282,35772
Heather,Hahn,1970,183.195,90.5985,35781
Eliza,Schwarz,1958,165.443,57.9014,35783
Nanete,Wallace,1984,159.598,78.7962,35786
Chandal,Willard,2005,194.83,58.0372,35788
Madelene,Levine,1961,162.02,97.7482,35792
Olympie,Ferguson,1959,174.403,91.2981,35793
Amitie,Bates,1992,155.644,77.5494,35795
Maurine,Wilkins,1964,196.462,76.1622,35795
Antoinette,Townsend,1956,150.841,93.6163,35799
Sharai,Duncan,1958,185.094,87.3568,35814
Mersey,Hood,1968,185.726,62.803,35815
Joli,Pierce,2002,170.971,83.5393,35816
Lia,Hamrick,1972,176.459,64.6312,35819
Othelia,Bloom,1966,190.151,82.0976,35820
Gussy,Stein,1987,165.209,89.7676,35825
Calley,Waller,1973,171.601,78.3559,35826
Mead,McCormick,1973,164.133,71.8533,35827
Jonell,McLaughlin,1991,194.381,89.6103,35828
Cristie,Dodson,1997,191.651,67.6334,35829
Mavra,Chandler,1968,154.752,99.6668,35830
Goldi,Huang,1962,166.017,88.4215,35831
Inessa,Greenberg,2006,194.022,88.2707,35834
Natty,Noble,2002,170.572,68.7707,35837
Grata,Turner,1996,193.522,65.3394,35840
Shea,Church,1970,169.136,70.8125,35842
Rasia,Berg,1954,191.386,90.2568,35843
Elfreda,Rubin,2001,197.896,61.6601,35846
Betty,Han,1996,167.506,66.0418,35849
Coralie,Roach,1982,156.295,67.3467,35849
Leena,Boone,1996,173.787,63.6155,35853
Rachelle,Rubin,1991,153.41,99.9296,35857
Wenona,Tilley,1995,173.548,77.1518,35859
Aurea,Whitley,1982,166.886,66.4653,35860
Trixy,Olsen,1954,192.709,74.7485,35868
Jackquelin,Brewer,2002,160.692,97.0942,35871
Corly,Frank,1990,180.957,80.1532,35871
Jocelyn,Shepherd,1957,179.658,74.5621,35873
Olympie,Cherry,1976,165.891,87.9303,35876
Violante,House,1969,190.639,72.7369,35878
Chloris,Giles,1957,196.151,89.3391,35880
Gusella,Helms,1994,178.333,64.0359,35894
Dulcy,Donovan,1981,179.106,85.6862,35897
Petrina,Epstein,1959,173.138,68.1878,35898
Gwenneth,Carpenter,1985,189.255,51.1784,35902
Gaynor,Dennis,1969,179.163,55.1033,35909
Cathie,Rowland,1950,170.909,94.1153,35913
Lelia,Crabtree,1969,180.669,92.9498,35915
Georgeta,Bell,2006,170,65.4063,35917
Elspeth,McCarthy,1959,185.803,99.0912,35919
Kanya,Daniels,1995,164.155,88.7872,35921
Kissie,Flowers,2006,163.704,88.7532,35925
Rhetta,Chapman,1967,163.815,92.6858,35930
Viva,Nguyen,1969,152.499,57.9828,35930
Minni,Shaw,1972,173.852,77.5779,35930
Therese,Nicholson,1967,182.271,72.6723,35933
Minta,O'Neill,1983,187.8,86.847,35938
Agneta,Chung,2008,188.774,54.4564,35939
Fidelity,Young,1973,191.453,87.7617,35943
Riane,Crowell,2007,159.365,65.9324,35955
Cosette,Moon,1973,151.325,69.9292,35956
Dehlia,Gentry,2007,179.709,81.5052,35959
Roshelle,Coley,1988,193.32,83.0062,35967
Kimberley,Li,1976,198.726,92.4775,35968
Chloe,Coates,1988,167.58,98.9393,35973
Ruthann,Zhou,1988,172.72,89.6424,35973
Claretta,Atkins,1954,185.504,81.5773,35974
Deloris,Herring,1987,163.971,83.7019,35977
Adrienne,Sharma,1952,188.812,91.7286,35983
Fiorenze,Morton,1969,151.855,98.6967,35987
Mersey,Rosenberg,1971,176.669,96.8078,35989
Astrix,Fleming,2000,179.579,50.1917,35993
Rachele,Norris,1961,172.682,58.0857,35995
Karena,Mack,2007,195.865,73.4233,35998
Dulsea,Brewer,1961,168.565,84.0693,35999
Catlaina,Hansen,1967,180.595,94.0982,36000
Corella,Locklear,1983,157.888,54.9338,36001
Brianne,Baird,1990,174.631,91.3626,36002
Giralda,Graves,1996,173.67,54.0022,36004
Sidoney,Snyder,2000,177.938,74.334,36004
Pearl,Houston,1966,152.423,73.1048,36007
Paulita,Rao,1950,196.311,77.0092,36009
Carma,Pruitt,1958,178.191,71.5397,36011
Tonya,Roach,1959,181.435,82.1244,36011
Lorie,Sanchez,2006,181.577,56.1687,36016
Lena,Bolton,1966,196.561,87.9319,36019
Tamar,Mercer,2008,153.863,89.4335,36019
Maggi,O'Donnell,2009,156.894,70.6756,36020
Anthiathia,Savage,1997,156.672,82.4442,36027
Faith,Hauser,1987,193.915,81.1407,36029
Korry,Lawrence,1994,167.179,93.4005,36029
Jorry,Myers,1951,154.632,82.3341,36029
Carree,Field,1984,164.722,72.125,36035
Jaquelin,Wall,1989,179.381,54.5412,36035
Siouxie,Simon,1957,184.137,52.7612,36037
Pet,Anderson,1985,171.678,66.9058,36042
Kizzie,Byers,1965,164.804,98.1054,36045
Mariquilla,Denton,1985,153.533,94.3708,36050
Rowena,Reynolds,1963,163.283,64.4982,36051
Angel,Honeycutt,1961,153.815,53.9883,36053
Alexina,Lindsay,1951,159.909,87.7534,36055
Agnella,Archer,2002,192.197,83.3248,36056
Leola,Marcus,1961,181.885,59.4438,36056
Feliza,Rogers,1953,166.807,91.8613,36059
Allegra,Lancaster,2000,177.541,75.8734,36062
Ollie,Hanson,1975,191.756,93.9304,36063
Ruthi,Horne,2005,160.125,66.6522,36073
Celie,Goodwin,2001,164.074,64.1154,36074
Kristel,Green,1972,172.311,83.4672,36074
Rochelle,Flynn,2000,185.046,75.3236,36077
Lethia,McGuire,1968,174.396,59.8565,36081
Jo Ann,Horton,1959,181.735,51.8814,36086
Hermia,Link,1992,159.939,66.6411,36095
Aurilia,Bynum,1970,199.641,56.7986,36099
Cordi,Fitzgerald,1963,155.2,79.1581,36104
Athena,Gentry,2009,179.825,62.4857,36107
Ardelia,Blum,1999,159.906,58.441,36108
Shanna,Hanson,1950,173.845,90.383,36109
Hyacinthia,Foster,1977,158.453,61.4933,36111
Loraine,McBride,1987,161.686,57.5132,36111
Electra,Foley,1977,170.536,60.6753,36112
Rayshell,Caldwell,1958,188.108,54.7371,36115
Rozella,Jacobs,2004,186.219,73.4238,36115
Nicolea,Katz,1987,189.765,50.0349,36116
Lotty,Spears,1950,185.18,89.6318,36117
Fanya,Weaver,1993,155.005,80.6621,36117
Murielle,Blum,1979,181.196,71.146,36122
Thomasina,Xu,2004,179.11,84.7013,36124
Nancee,Melvin,1983,193.274,82.7234,36127
Eunice,Sigmon,1971,164.009,96.3335,36132
Babita,Walters,1972,174.515,63.0991,36134
Valenka,Carpenter,1982,161.729,76.4891,36135
Aila,Eason,1958,194.043,52.4658,36141
Melody,Stanton,2010,179.115,85.764,36142
Tessy,Snow,1960,198.383,70.9318,36150
Lib,Church,1955,178.355,96.1686,36151
Estelle,Dorsey,1985,182.171,69.8917,36151
Georgeta,Chappell,2009,174.489,95.6146,36157
Geri,Rivera,1992,177.938,89.4329,36157
Flor,Vick,1997,195.916,53.627,36160
Noemi,Morrow,1965,157.627,89.9236,36163
Nixie,Nicholson,1981,186.713,70.1356,36167
Reba,Keller,1974,178.109,91.0743,36175
Agnese,Eason,1978,181.879,63.4525,36177
Colene,Dolan,1998,166.764,90.0428,36182
Krystle,Black,2000,179.838,60.8472,36184
Madeleine,Roberson,2003,162.304,86.5119,36185
Annabelle,Branch,2003,171.113,76.4093,36192
Mariana,Reilly,2000,161.675,74.7302,36198
Damaris,Ferguson,1958,152.57,73.3587,36199
Stefania,Rowland,1987,186.52,56.4179,36199
Dorette,Tyler,1978,196.285,98.8578,36201
Teriann,King,1990,174.343,53.5054,36202
Jordana,Reid,1991,193.976,65.9345,36206
Katine,Dennis,1984,196.831,78.7845,36208
Agnese,Sherrill,1978,191.182,53.5576,36210
Helge,Ritchie,1970,164.065,73.9878,36211
Maryellen,Huff,1988,171.03,79.4069,36215
Maggee,Grant,1996,168.455,80.2906,36220
Bette,Shah,1999,183.71,60.7712,36220
Denys,Dunlap,1998,188.744,89.5495,36222
Annora,Richards,1956,189.39,86.5762,36230
Estrella,Barnett,1998,186.938,51.0957,36233
Shannen,Herman,1960,177.374,72.528,36241
Freddy,Woodruff,2010,178.29,77.4044,36245
Blinnie,Wooten,1981,163.091,71.1664,36245
Colette,Moore,2008,169.177,78.724,36246
Monica,Blalock,1982,155.562,55.5209,36248
Linnell,Cooper,2007,171.914,90.0324,36248
Amalle,Holt,1962,177.948,85.5879,36255
Krissy,Baker,1979,181.902,91.8382,36258
Jackqueline,Gonzalez,2003,156.107,91.3772,36259
Catherine,Monroe,1963,185.29,62.5582,36262
Pandora,Kahn,1977,170.233,89.8741,36265
Emmi,Conrad,1957,152.944,72.5522,36266
Binny,Friedman,1994,176.111,62.866,36270
Annabella,Corbett,1985,185.895,76.0708,36273
Ainslee,Levine,1954,193.527,58.6508,36275
Grete,Nash,1998,197.557,54.6014,36276
Noelle,Kearney,1990,182.455,79.0854,36277
Simonne,Beatty,1985,172.939,58.2199,36278
Marcela,Miller,1973,158.253,68.8071,36281
Alikee,Wolf,1966,177.173,83.2496,36283
Ranique,Blackburn,1978,166.827,78.9148,36289
Janaya,Fernandez,1969,169.79,88.8101,36289
Albertine,Ho,2004,187.378,58.6545,36289
Caro,Wilcox,2003,174.509,99.307,36289
Tiffie,Small,1991,192.02,51.1237,36292
Star,Berman,1994,195.199,87.7229,36294
Roanna,Cowan,1988,196.37,61.1659,36295
Magda,Cassidy,1970,172.993,84.368,36297
Theo,Buckley,1983,199.474,85.4625,36299
Hope,Zhang,1957,178.136,78.9382,36308
Roby,Brewer,1979,183.764,69.5474,36309
Marje,Hoyle,1982,196.644,67.2383,36310
Anjanette,Paul,1970,198.835,79.8369,36316
Ora,Bowling,1978,192.908,82.4589,36329
Mufinella,Patel,2005,178.691,60.7491,36329
Anna,Dawson,1969,173.679,87.1745,36330
Zaria,Lassiter,1968,156.831,63.1307,36334
Verina,Bradley,1982,177.979,89.4755,36336
Shelli,Ward,1991,161.106,74.131,36337
Karolina,McKenzie,1999,183.216,82.2668,36339
Susette,Kearney,1967,196.927,64.3389,36341
Ki,Brooks,1983,171.567,98.1173,36344
Cristal,Sparks,1958,151.291,86.8168,36345
Tansy,Silverman,1950,187.647,91.7146,36352
Cloe,Kay,1995,186.671,62.8285,36355
Rana,Mills,2008,194.321,61.2658,36357
Andree,Connor,2004,198.627,60.124,36359
Lonnie,Vincent,1996,198.606,54.2654,36368
Bibby,Conrad,1951,154.069,82.8243,36373
Cherry,Braun,1994,165.536,70.9893,36379
Jasmin,Riddle,2002,186.757,99.7308,36382
Joletta,Woodward,1963,154.454,88.8405,36383
Pammi,Stein,2007,181.126,62.7048,36384
Carolina,Gonzalez,1955,184.666,78.6942,36387
Noelani,Harris,1980,168.592,92.7543,36393
Aloysia,English,1954,170.955,81.2585,36396
Demeter,Justice,2004,198.25,99.5918,36400
Ninnette,McMahon,1970,172.976,97.9109,36402
Valentina,Moody,1972,187.63,64.544,36405
Louise,Gupta,2003,177.663,64.1446,36410
Mufi,Waller,1967,192.176,86.7342,36417
Tybi,Norton,1998,169.356,88.6343,36418
Kizzie,Carlton,1995,161.714,65.363,36425
Jodee,Simpson,1953,196.694,81.9628,36425
Alfy,Hsu,1988,169.328,80.6014,36426
Rosalie,Hensley,1971,159.219,69.996,36428
Nolana,Cameron,1953,151.053,70.3209,36430
Perri,Watkins,1964,152.277,97.0342,36431
Betta,Monroe,2007,177.407,71.3247,36435
Aili,Long,1956,158.533,74.2017,36436
Emmie,Daniels,1987,197.324,62.4799,36440
Kanya,Simon,1954,167.019,72.5245,36444
Mari,Harrell,2001,193.303,98.5215,36450
Hortense,Dolan,1971,199.012,86.1523,36452
Anne,White,2001,158.502,97.6234,36454
Tatiana,Silver,2006,150.821,81.0399,36455
Drucy,Berman,1998,193.713,64.3074,36458
Wilona,Conway,1980,171.368,85.0973,36460
Bernelle,Logan,1981,152.448,78.4306,36460
Rhiamon,Johnson,1968,183.858,95.7468,36467
Hatti,Hauser,1978,183.112,89.4161,36468
Vivyan,Dickerson,1998,156.976,87.8559,36473
Cthrine,Robbins,1972,157.306,54.0603,36473
Auguste,Winstead,1960,181.33,79.8841,36475
Sayre,Kramer,2003,173.447,50.129,36483
Brandea,Pollock,1972,163.753,74.835,36484
Tobey,Stuart,1996,165.647,67.8593,36487
Gustie,Hunter,2004,193.959,82.8138,36490
Roxane,Wolfe,1971,165.719,76.7439,36493
Ardelle,Holt,1990,169.806,85.5846,36498
Marilin,Strickland,1987,180.777,90.8718,36499
Gaby,Sutton,1969,184.319,98.4748,36502
Salomi,Knox,2000,156.891,96.6626,36503
Norean,Stevens,1992,162.16,56.219,36503
Riki,Woods,1971,187.564,95.7324,36503
Sophie,Brock,2004,174.998,98.1685,36509
Dede,Odom,1985,163.061,69.7946,36509
Benita,McMillan,2003,196.374,98.6439,36515
Constancia,McConnell,2002,166.733,74.2102,36517
Jordana,Stout,2010,156.029,86.9498,36523
Vinnie,Lamm,1956,194.143,98.5482,36524
Coreen,Kirkland,1976,195.627,50.8728,36533
Bonny,Guthrie,1965,175.519,88.7632,36534
Dolly,McCullough,1962,183.563,73.6785,36540
Kesley,Mullins,1974,198.549,88.2193,36547
Ivonne,Zhu,2002,193.798,83.6535,36547
Jeanie,Adkins,1958,199.171,92.9433,36552
Mirilla,Rhodes,1995,159.183,88.8777,36554
