first_name,last_name,birth_year,height,weight,salary
Zonda,Pollock,1988,197.845,78.0043,51800
Tabatha,Leach,1979,199.859,90.3222,51799
Sylvia,White,1961,154.784,89.763,51794
Nanette,Watts,1994,182.134,61.9064,51788
Rozalin,Wallace,2009,192.229,50.5765,51780
Rosaleen,Hess,1962,193.191,83.5928,51776
Kaila,Myers,1998,167.276,82.4198,51773
Jenda,Sigmon,1991,160.263,96.4986,51765
Dannie,Chambers,1985,191.119,62.6416,51764
Maia,Davies,1983,185.691,77.7084,51763
Jacki,Gibbons,2001,183.956,71.6089,51763
Heidi,Sanford,1993,197.567,73.0574,51761
Ambur,Barrett,1954,189.171,83.1604,51749
Hannie,Graham,2008,152.86,59.1666,51743
Elvira,Bray,1969,195.051,82.2009,51742
Sioux,Freeman,2003,182.55,56.1063,51734
Gaynor,Preston,1957,155.279,99.288,51734
Estella,Douglas,1990,193.821,95.5113,51732
Shela,Kennedy,1977,170.837,67.7968,51731
Andriette,Branch,1958,192.623,73.4101,51731
Rosette,Barr,1999,189.052,96.1471,51727
Darline,Hernandez,1980,182.186,97.6992,51723
Jacki,Pridgen,1997,194.702,81.728,51718
Almira,Bates,1991,192.027,96.546,51718
Meta,McPherson,1952,173.426,75.9798,51714
Yvonne,Mills,2009,163.801,87.4667,51706
Daniella,Copeland,1971,162.921,70.8006,51704
Elaina,Harris,1981,177.212,92.8656,51703
Josie,Zimmerman,1994,165.456,60.9768,51695
Idaline,Duke,2002,169.708,68.4998,51695
Michele,Moss,2007,191.009,95.2723,51694
Devondra,Xu,1958,155.695,99.3032,51691
Ulla,Knowles,1954,183.837,64.3814,51688
Luci,McDaniel,1996,153.484,73.3741,51687
Bekki,Howard,1953,152.906,63.3087,51683
Glory,French,1970,172.337,95.8059,51682
Merrie,Stern,1953,196.424,79.4516,51679
Genevra,Daly,1999,187.426,94.8759,51677
Edie,Schaefer,2003,164.561,53.7168,51672
Leland,Sigmon,2010,179.068,80.3358,51670
Kym,Sun,2003,157.544,79.005,51663
Jordana,Dolan,1957,153.169,86.5,51662
Christan,Yang,1969,155.045,84.7375,51661
Catharine,Garrett,1956,197.509,62.1774,51659
Emelina,Weiss,1981,184.312,78.7583,51659
Malinda,Quinn,1967,167.972,97.4467,51659
Fayth,Roberson,1998,156.588,87.1152,51657
Felisha,Whitley,1970,195.233,53.1142,51655
Nerty,Austin,1996,175.635,85.7048,51654
Loni,Glenn,1958,193.743,75.9882,51644
Rosabelle,Graham,1966,190.553,97.0998,51644
Eadith,Pritchard,1976,180.312,60.3962,51640
Tedra,Crews,1986,159.186,60.6973,51639
Tiffy,Parker,1962,178.224,70.7878,51637
Gennifer,Holt,1975,177.441,65.448,51632
Ingaborg,Price,2001,152.678,71.2483,51632
Walliw,Davenport,1981,175.226,93.7042,51631
Romy,Stewart,1967,169.256,87.036,51614
Lorry,Day,1965,168.432,66.9997,51610
Venita,Hanson,1952,169.575,67.5379,51607
Stefanie,Wiley,1956,197.758,59.9068,51602
Anjela,Rhodes,1962,163.468,66.2102,51597
Clarette,Alford,1999,187.963,75.6819,51595
Roxie,Harris,1957,154.932,64.7705,51591
Rodi,Yates,1986,153.108,82.3821,51590
Stefanie,Stallings,1983,159.425,89.0105,51582
Erminie,Dunlap,1988,164.967,60.4897,51573
Junie,Tilley,1968,176.998,50.6606,51570
Emelyne,Fischer,1970,181.596,62.2796,51568
Nettie,Marshall,1999,175.676,84.249,51567
Abbi,Levin,2004,162.397,64.0676,51565
Lynnett,Beasley,1991,173.001,55.2628,51565
Dorian,Cherry,1956,177.484,87.1099,51561
Darsie,Cox,2003,167.844,77.8969,51559
Tomasine,Jacobson,1973,152.875,62.3839,51558
Linnie,Gross,1956,159.416,61.0808,51557
Cecilia,Brennan,1979,176.085,69.3739,51553
Allison,Horowitz,1970,173.472,61.9319,51550
Elisabet,Walsh,1960,157.044,79.8932,51541
Tamar,Shea,2009,155.092,89.0556,51534
Gussy,English,1959,162.468,66.779,51534
Evangeline,Pratt,2007,194.829,70.8502,51530
Benedikta,Kay,1971,186.388,92.7206,51529
Tamarra,Kelly,1973,167.018,87.1194,51528
Joye,Vincent,1989,197.169,66.7033,51524
Madelaine,Ferguson,2005,172.049,69.9484,51508
Melony,Durham,1952,152.291,66.5573,51506
Quintana,Bland,1961,186.993,76.7458,51505
Corrie,Green,1959,181.88,54.8206,51502
Christel,Edwards,1990,157.591,91.014,51502
Harriett,Cates,2008,190.97,88.2229,51489
Leanora,Hahn,1963,175.633,57.0899,51488
Tory,Harding,1953,197.212,50.7891,51486
Nanci,Kuhn,1977,199.413,66.3717,51483
Gillian,Flowers,2000,180.589,67.7534,51482
Kristine,Chandler,1992,169.083,93.2652,51481
Giovanna,Arnold,1981,150.587,67.4635,51480
Pam,Parrish,1976,168.215,91.8083,51479
Libbey,Brewer,1960,197.718,58.1361,51477
Zelma,Pugh,1999,192.407,97.4789,51468
Barb,Hardin,1976,186.273,59.3542,51468
Nollie,Becker,1955,199.401,94.4069,51468
Kathye,Myers,2002,168.013,73.4863,51460
Gaylene,Paul,1956,188.871,85.9839,51459
Lorita,Allen,1996,178.28,84.2339,51455
Lilian,Sellers,1966,188.037,78.5459,51452
Bertha,Beard,2003,152.813,77.7594,51445
Moll,Moser,2008,184.392,69.5229,51438
Xylia,Benton,1977,150.243,56.3538,51431
Carmita,Holden,1994,177.3,85.9249,51429
Edyth,Conner,1950,180.401,90.3381,51427
Rebekah,McGuire,1986,170.036,96.4924,51425
Karilynn,Desai,1994,183.225,71.1278,51421
Carin,Swanson,1967,174.887,82.0196,51410
Shellie,Branch,1962,156.014,81.5652,51408
Magdalene,Powers,1958,162.789,63.668,51408
Carol,McPherson,1961,168.766,81.083,51406
Gilligan,Terry,2005,164.829,54.5343,51401
Carmela,Tyler,1960,186.807,73.3707,51400
Darcy,Scarborough,1968,176.827,90.3379,51388
Charyl,Grady,1989,164.57,66.4532,51384
Lethia,Johnson,1974,189.752,60.6462,51379
Phylys,Kelly,1987,181.21,52.1341,51373
Blondie,Bryan,1992,186.392,88.7265,51373
Laurella,Lyon,2004,184.452,65.4207,51371
Steffi,Sigmon,1994,165.216,74.6149,51367
Danya,Dixon,1970,189.89,52.1563,51366
Jerrilee,Kim,2004,150.922,86.4344,51365
Celinda,Blair,1975,172.47,92.7392,51361
Charmion,Norton,2008,192.942,56.7243,51360
Marion,Blalock,2007,167.159,50.5433,51360
Mufi,Herndon,1983,193.078,87.1628,51358
Elinor,Davies,1977,189.597,69.017,51356
Athena,Gallagher,1971,174.302,93.6461,51355
Jerrilyn,Grant,1997,197.058,82.0622,51352
Ede,Dean,1995,199.913,90.2738,51351
Dorice,Barbee,2003,163.575,62.1527,51344
Sharron,Huff,2007,165.69,93.6847,51343
Sisile,Newton,1996,182.931,56.2365,51342
Daveta,Mayo,1952,176.36,51.4233,51342
Darla,Roach,2010,153.823,89.6651,51338
Amelia,Woods,2006,173.313,76.1834,51336
Veronique,Garrett,1998,185.755,99.4781,51332
Martica,Banks,1962,174.253,66.8982,51328
Adelice,Womble,1981,156.277,99.037,51324
Judi,Jackson,1986,155.127,57.1743,51322
Jacquette,Mercer,2000,191.935,80.4506,51319
Zelda,Payne,1964,193.805,65.9689,51316
Zara,Lane,2004,179.925,88.9493,51312
Cathy,Palmer,1995,197.016,85.4377,51310
Corina,McLamb,1989,159.553,83.5534,51308
Annamarie,Britt,1964,186.598,56.3209,51305
Serene,Lamm,1997,191.506,70.9212,51304
Marcy,Blair,1960,161.791,75.0534,51297
Bobbye,Hutchinson,2002,184.901,88.8783,51295
Shauna,Woodruff,1984,174.123,53.1293,51293
Rosette,Hoffman,1972,155.528,61.7753,51280
Silvana,Rosen,1952,155.852,78.6001,51280
Georgia,Wood,1951,180.243,59.7981,51279
Violet,Kirby,1963,172.017,65.1552,51278
Matilda,Stevens,2008,150.362,96.4402,51274
Sybil,McCarthy,1985,193.413,87.1003,51271
Bill,Ward,1954,161.249,88.9378,51270
Alexandrina,Hwang,1984,170.613,85.7917,51270
Kacey,Kessler,1959,185.535,68.8039,51270
Rica,Malone,2008,168.496,99.6847,51261
Ericka,Pope,2005,184.533,96.7437,51258
Evangelin,Holt,1969,193.441,54.0065,51256
Mellisa,Gardner,1960,178.118,70.5809,51256
Celestina,Miles,2004,153.553,68.6414,51252
Camella,Davidson,1977,161.854,94.1153,51251
Stormi,Padgett,1972,167.223,51.4174,51250
Florette,Reed,1962,160.94,52.558,51247
Alyda,Cross,1995,195.278,59.6232,51247
Peggy,Kahn,1986,158.195,84.6711,51241
Joeann,Blanchard,1960,190.678,76.7429,51235
Catrina,Drake,1998,163.519,93.134,51225
Letti,Wyatt,1974,184.573,69.3223,51218
Rebecca,Davenport,1971,171.769,74.8281,51208
Sile,Capps,1979,193.591,78.4494,51206
Tersina,Adcock,1977,190.002,62.3327,51205
Tova,Silver,1979,186.645,67.3564,51205
Giselle,Clarke,2007,199.885,96.6577,51201
Reggi,Roy,1994,165.442,62.0177,51193
Miriam,Gordon,1998,171.692,50.0899,51192
Reena,Shields,1966,167.599,88.9148,51191
Almira,Barton,1967,183.76,63.3917,51189
Heloise,Kumar,1977,158.418,87.8308,51188
Kelley,Blake,2010,166.869,86.774,51185
Trixy,Kenney,1961,184.359,74.9125,51182
Lyndell,Levy,2010,152.015,76.8844,51180
Eula,Sherman,1983,156.576,87.0754,51176
Sherill,Butler,1961,163.028,64.7328,51175
Harri,Wolf,1951,165.806,62.1888,51174
Ashla,Kennedy,2009,183.559,71.7184,51173
Marja,Banks,2004,192.418,63.6006,51171
Jeana,Powell,1980,192.322,86.1777,51168
Eran,Kaufman,1965,180.426,74.6414,51166
Andrei,Khan,2003,168.666,96.8595,51166
Pierrette,Payne,1971,162.037,76.7241,51161
Bette,Parrott,1953,197.645,62.7243,51159
Minni,Herman,2007,169.91,50.6486,51157
Vonny,Zhou,1966,181.814,61.3387,51155
Rahel,Terrell,1974,184.29,70.9456,51154
Ertha,Callahan,1984,163.738,86.9872,51154
Tamarah,Collins,2002,173.633,51.9825,51152
Tania,Jackson,1997,155.635,52.5391,51151
Karry,Powers,1969,175.868,83.2032,51148
Clarice,Greene,1960,174.524,54.9372,51145
Adah,Pugh,2003,152.074,78.9389,51141
Katheryn,Frank,1958,150.875,92.1813,51140
Cymbre,Teague,1972,153.172,71.2719,51134
Ruby,Kendall,2003,171.373,94.6469,51132
Tina,Nicholson,1977,160.417,53.859,51128
Viv,Morgan,1962,154.804,87.3408,51127
Maddi,McPherson,2010,152.034,97.4463,51126
Genna,Pittman,1984,199.445,91.3754,51122
Violetta,Holden,1977,181.587,93.25,51120
Sacha,Armstrong,1982,181.557,93.9572,51119
Brittney,Drake,1996,178.42,53.2293,51119
Chlo,Kane,1959,178.172,61.937,51118
Lacie,Knox,1964,155.37,97.2654,51116
Shane,Roberson,2004,185.906,76.5779,51114
Legra,Walsh,1975,157.991,59.2984,51113
Collette,Kelley,1976,189.052,52.9689,51112
Brittne,Short,2005,166.7,78.0486,51108
Miof Mela,Drake,1963,152.096,74.6895,51098
Charo,O'Connor,1960,151.965,93.1043,51098
Almire,Hawley,2003,182.467,61.9224,51097
Gussi,Tate,1973,169.788,76.5892,51095
Ernestine,Allred,1966,195.333,70.296,51090
Henrieta,Sanford,1971,192.472,91.4077,51089
Cristina,Barber,1993,163.184,76.5793,51086
Missy,Crowder,1998,181.865,81.1231,51086
Ruthie,Justice,2009,165.887,67.4769,51084
Cristionna,Ryan,2006,170.752,54.2583,51084
Tiffi,Mueller,1982,199.533,66.4331,51073
Nike,Floyd,1969,185.264,57.2692,51072
Cornie,Logan,1993,185.38,77.2957,51066
Teressa,Yates,1972,192.992,66.6628,51065
Kellsie,Pace,1988,170.508,89.0986,51048
Marinna,Bray,1989,152.659,77.7632,51047
Suellen,Bishop,1962,188.293,88.3097,51041
Teresina,Powers,1994,173.581,99.8807,51040
Stephani,Mullins,1959,156.234,99.0331,51040
Starr,Powell,1972,183.868,82.2401,51037
Cathy,Long,1986,192.088,59.7685,51037
Maressa,Kern,1987,178.771,53.9,51037
Josee,Gallagher,2006,172.355,77.0372,51036
Angele,Chambers,1984,179.543,55.1625,51034
Ranna,Stephens,1973,190.598,72.6808,51032
Livia,Wade,1981,186.71,76.9401,51031
Abbey,Scarborough,1994,199.484,66.806,51030
Aretha,Crabtree,1982,182.41,72.5264,51028
Jaime,Gorman,1978,181.902,55.8856,51027
Nerta,Massey,1987,198.324,62.4419,51025
Dawna,Hodges,1968,165.191,58.7401,51020
Estrella,Tilley,2006,181.504,68.898,51012
Coralie,Pritchard,1966,195.239,56.3687,51007
Kai,Cash,1983,168.446,57.0046,51005
Donny,Waller,1989,162.176,68.7957,51004
Mady,Parker,2008,197.957,88.7971,50998
Pet,Dixon,1982,188.757,51.8752,50996
Lilla,Atkins,1985,199.901,54.5287,50996
Sophia,Nash,2005,180.158,58.3001,50990
Wallie,McIntyre,1955,197.017,70.4381,50990
Lita,Benton,1952,166.336,89.89,50982
Catie,West,1957,162.49,88.4656,50980
Dulcy,Shaw,1970,193.909,66.6962,50979
Annabelle,Frederick,1966,191.998,73.6548,50979
Gwennie,Hurst,2007,179.035,53.0072,50975
Faythe,Parrott,1957,192.044,54.6187,50974
Ardyce,Erickson,1977,158.407,95.9585,50973
Genovera,Stout,1958,198.997,83.3577,50971
Elbertina,Cline,1977,182.47,92.7444,50965
Euphemia,Prince,1983,175.166,74.5351,50960
Hedi,Guthrie,2009,169.285,74.3038,50956
Annis,Pennington,1970,168.471,96.5351,50955
Ginni,McKnight,2010,179.104,91.7006,50953
Sandi,Lopez,1973,178.56,61.2662,50952
Pierette,Sanford,1996,153.778,93.7683,50951
Rafa,Dalton,1968,198.343,67.9194,50949
Danell,Diaz,1964,157.784,80.1155,50948
Zonda,Cheng,1980,173.052,79.7433,50946
Paulita,Jacobson,2008,159.705,62.959,50943
Simona,Kendall,1983,196.648,99.3457,50942
Michaela,Stafford,1984,165.663,71.8648,50941
Gina,Gorman,1979,171.954,96.6689,50940
Genevra,Black,1955,184.579,79.0767,50938
Gunilla,Flynn,2001,183.468,63.7332,50937
Elayne,Harvey,1958,150.416,77.8029,50936
Devin,Lim,1973,167.123,97.7932,50936
Reta,Jain,1990,150.443,68.4746,50930
Daisie,Jenkins,2009,199.692,74.0745,50926
Hana,Haas,1960,194.011,65.8332,50924
Janella,Bynum,1964,156.762,97.3475,50921
Marney,Olsen,1978,165.853,98.7173,50918
Tomasina,Rich,1976,155.733,72.6477,50918
Carol-Jean,Ford,1987,169.387,76.8207,50913
Dosi,Allen,1983,189.868,95.8718,50912
Kipp,Barnett,1981,151.029,90.1449,50901
Godiva,Byrd,2000,191.476,66.3533,50895
Laural,Dickson,2003,164.41,95.438,50893
Ardyth,Larson,2007,198.528,91.2495,50893
Tiphani,Wang,1997,151.738,90.4982,50893
Beulah,Grady,1997,189.43,50.962,50890
Valenka,Michael,1988,194.829,69.6322,50887
Noreen,Dickerson,1991,163.061,51.0778,50886
Ursula,Greene,1990,165.247,93.9588,50878
Cyndy,Coble,1969,174.815,97.8853,50874
Madlin,Vick,2005,170.095,88.9671,50870
Nancee,Owens,1966,169.279,61.212,50869
Giacinta,Carlton,1996,193.541,66.4925,50865
Nessy,Currie,1995,174.606,78.0517,50859
Wilmette,Beard,2009,150.133,76.0927,50858
Annice,Marshall,1965,157.507,97.6109,50855
Claire,Fischer,1992,160.984,90.0797,50854
Jemie,Solomon,2006,167.428,87.1057,50853
Kirby,Schwartz,2005,197.67,79.0899,50850
Elayne,Weiner,1991,165.947,80.52,50848
Isidora,Goldberg,1988,198.24,55.8327,50844
Appolonia,Williford,1964,161.716,64.7595,50843
Violante,Ingram,1980,192.958,98.404,50837
Darby,Jensen,1983,158.432,91.9505,50837
Nannie,Morton,1975,179.651,68.5125,50835
Randy,Knowles,1986,155.399,87.6194,50829
Marylin,Dolan,1959,159.516,88.8304,50826
Carlota,Peterson,1969,185.781,71.382,50824
Belinda,Jacobson,1987,192.039,53.4824,50821
Diane-Marie,Forrest,1990,165.372,60.6121,50813
Trix,McKenzie,1976,153.633,54.5758,50812
Elsy,Cates,1974,156.793,78.8926,50811
Margie,Frost,1983,190.215,85.2496,50808
Dorise,Conrad,1973,198.318,95.7033,50808
Gayla,Ballard,1996,180.793,60.6862,50806
Eliza,Braun,1976,188.814,65.3613,50804
Marty,Blalock,1954,188.131,58.4415,50803
Kamila,Cameron,1982,166.82,74.5557,50802
Harrie,Fischer,1980,199.099,57.9895,50802
Rosanne,Stanton,2005,198.85,61.8213,50801
Anastasie,Hong,1992,159.585,84.8453,50798
Kaela,Burch,1981,181.361,66.1546,50791
Nananne,Holloway,1982,169.357,97.2582,50786
Marget,Stanley,1980,161.843,59.1962,50786
Jacinthe,Crowell,1988,196.19,80.6186,50785
Luise,Goldberg,1981,172.093,88.5704,50775
Florida,Peterson,1962,163.149,57.2815,50772
Florence,Boyette,1987,159.673,83.4048,50769
Nadiya,Hicks,1954,191.26,69.6213,50761
Karol,McNamara,1986,171.888,87.9495,50760
Maris,Jones,1953,164.468,54.7656,50756
Sonni,Roy,1983,185.157,73.4398,50750
Fulvia,Osborne,1957,151.07,82.816,50750
Suzi,Rivera,1963,170.683,97.4536,50746
Stefanie,Steele,2002,193.311,62.2614,50742
Chloe,Bass,1975,154.954,54.5695,50742
Pammi,Stallings,1994,180.396,76.6337,50741
Brunhilde,McConnell,1981,194.773,80.3168,50740
Elle,Cooke,1986,191.393,67.8723,50739
Tuesday,Barton,1992,157.148,69.5357,50734
Annette,McAllister,1965,199.87,50.9309,50733
Mollie,Burnette,2003,154.484,99.4707,50729
Joanna,Hubbard,1974,193.462,69.4673,50726
Beverley,Bates,1953,159.078,83.4808,50725
Nannette,Hampton,1984,165.163,95.516,50724
Kylie,Carson,1991,161.193,55.0357,50718
Meredith,Pollock,1970,190.953,89.1209,50715
Floria,Wiggins,1957,187.926,92.2567,50715
Maegan,Bradshaw,1976,162.285,53.5577,50714
Rhetta,Shepherd,1951,194.614,50.4935,50711
Jyoti,Welch,1981,194.441,50.1233,50710
Dania,Hood,2000,184.416,61.2609,50709
Fulvia,Buchanan,1953,155.159,55.0483,50707
Theresa,Coley,1958,178.54,76.5059,50706
Magda,Moody,1951,167.632,55.1379,50700
Alysa,Beard,2005,165.835,87.8091,50689
Hope,Burton,1984,170.703,91.3906,50687
Gena,Dillon,2008,188.341,54.2302,50684
Carleen,Fischer,1983,186.14,70.1406,50681
Margaretta,Bowen,1958,161.99,73.639,50679
Charmain,Galloway,1970,152.742,99.9678,50677
Lonna,Willard,2003,159.321,87.6651,50677
Loralyn,Archer,1992,151.1,97.5152,50677
Verna,Goodwin,2010,178.196,73.9047,50663
Tracey,Oh,1952,187.785,58.8046,50660
Janifer,Barbee,1960,193.673,70.1836,50658
Robyn,Malone,1995,157.451,57.1625,50655
Benny,O'Connor,1960,165.044,94.5879,50649
Lexy,Griffin,2004,154.86,91.1306,50644
Gloria,Bender,1980,152.431,85.2588,50627
Lynnelle,Larson,2000,197.68,81.0688,50608
Vivian,McKay,1959,194.727,67.2963,50607
Gwenora,English,2003,173.104,50.7066,50607
Alfi,Tyson,1966,197.04,82.9484,50603
Layla,Knowles,1989,168.132,53.186,50593
Marti,Winters,1954,193.787,60.4032,50589
Feodora,Newman,1956,169.762,86.2775,50587
Tabbitha,Hong,1994,194.754,64.8075,50585
Rosana,Gibbons,1954,187.74,93.506,50585
Missy,Garrett,1951,179.327,85.7368,50580
Gwendolyn,Dunn,1991,164.905,68.4062,50579
Vyky,Ashley,1979,171.46,64.0746,50575
Rivkah,Patterson,1970,193.761,85.9184,50573
Erma,Kahn,1990,177.304,53.5346,50572
Randee,Schwartz,1978,161.877,88.9296,50567
Caresa,Bolton,2010,170.571,73.5342,50555
Di,Freeman,1966,165.468,91.0335,50553
Morissa,Jacobs,1992,158.431,93.4195,50551
Ryann,McKee,1960,192.769,76.4165,50551
Kay,Melton,1974,158.423,94.1556,50550
Maribelle,Grant,1971,178.951,91.7519,50547
Kirstyn,English,1997,193.055,66.0517,50532
Alena,Hardison,2005,169.969,93.6174,50531
Darb,Kern,1972,152.18,81.5901,50531
Fanchon,Burnett,1997,197.867,98.7752,50530
Georgetta,Carroll,1980,163.126,71.1339,50529
Ruthann,Kumar,1965,154.666,81.6107,50528
Irene,Morgan,2003,150.236,59.9206,50524
Maggee,Stafford,1965,172.083,86.9407,50522
Ruby,Tanner,2009,157.807,96.1163,50521
Brittaney,Ferguson,2010,159.834,99.2835,50520
Marice,Baxter,1970,158.506,66.4673,50516
Dina,Stanton,1974,199.189,80.984,50513
Lesly,Brewer,1994,188.529,99.1464,50503
Mahala,Ashley,2006,199.177,60.1759,50493
Silvie,McLamb,1972,178.654,58.3696,50488
Lyndell,Grossman,1967,186.555,75.2999,50483
Clem,Howell,1982,195.859,61.304,50480
Roobbie,Harrell,1985,164.009,57.6453,50473
Emelda,Rodgers,1997,161.18,50.2145,50471
Michaeline,Desai,1991,189.941,92.5913,50470
Hedy,Forrest,1971,197.41,74.0438,50468
Gipsy,Whitfield,2000,182.96,72.9059,50468
Cherise,Murphy,1973,192.951,73.9274,50466
Sadella,Boswell,1974,161.265,63.1941,50465
Viv,Waters,1967,177.252,79.9706,50461
Sela,Creech,1951,178.88,80.2449,50456
Melania,Morrison,1999,193.37,93.3096,50455
Kippy,Kenney,1993,178.125,65.6062,50450
Tamarra,Feldman,2002,177.572,52.8649,50450
Katine,Keller,1995,151.965,83.0007,50450
Elle,Upchurch,1978,170.289,74.7421,50441
Janka,Creech,1958,170.324,92.697,50438
Genia,Burch,2007,178.849,77.2412,50436
Tabatha,Kearney,1966,150.496,62.0791,50436
Marys,Adcock,1969,182.371,59.4286,50436
Aeriel,Robbins,1997,194.991,74.5712,50434
Taryn,Link,1996,180.711,87.244,50433
Tova,Meyer,1950,179.169,61.8873,50430
Katina,Frazier,2005,179.894,73.0465,50430
Tamara,Jordan,1997,174.02,76.3128,50429
Maxie,Terry,2006,181.53,58.2645,50428
Neysa,Ramsey,1964,171.555,71.6581,50427
Rochell,Conway,1967,170.074,63.6866,50427
Zaneta,Randall,1955,172.099,71.7127,50419
Brinn,Sykes,1975,190.97,65.6363,50418
Kala,Langley,2008,185.447,67.1349,50411
Elysha,McLamb,1965,192.848,90.0274,50410
Gabbi,Hicks,2000,151.916,84.3723,50407
Hedvige,Webster,1976,154.124,77.5687,50406
Agneta,Womble,1989,150.046,69.94,50404
Mel,Alford,1991,178.847,65.2057,50401
Jacklyn,Hensley,2004,184.776,89.5808,50399
Ashly,Kinney,2008,173.385,89.1059,50396
Keri,Cunningham,1978,174.098,69.4988,50394
Evelyn,Conner,1964,170.112,93.4813,50393
Hermione,Gilliam,1990,158.05,63.3803,50389
Minda,Leonard,1994,173.79,92.286,50387
Jyoti,Baxter,1977,159.883,74.5183,50382
Gerry,George,1975,161.797,81.2442,50379
Bill,Cunningham,1963,171.867,73.6643,50377
Vivian,Hardison,1992,189.568,64.2235,50375
Flora,Gardner,2010,155.646,73.9969,50373
Elene,Davis,1982,194.268,54.6397,50371
Enrika,McKenna,1953,154.713,81.4197,50368
Debera,Fields,1955,177.506,65.0575,50367
Lucia,Stanton,1995,186.5,96.4969,50364
Philomena,Fitzgerald,1955,166.229,89.7674,50364
Ara,Howard,1968,197.11,76.8105,50364
Margie,Woodward,1983,153.028,93.0218,50363
Estrellita,Pugh,1974,190.273,91.3476,50361
Ermengarde,Solomon,1980,173.939,96.3083,50353
Dorita,Honeycutt,1970,179.456,96.1298,50350
Nathalie,Heller,1994,187.453,90.6083,50350
Cyndia,Pate,2009,168.734,74.6317,50350
Robena,McBride,1951,162.201,95.8062,50348
Roxine,Meadows,1954,189.812,96.7224,50345
Cherin,Woodard,1956,159.102,65.1728,50343
Joann,Boone,2009,158.428,60.6829,50338
Ryann,Peters,2002,169.936,89.1591,50336
Corina,Davies,1953,196.355,62.7894,50327
Othilie,Webb,1997,172.757,67.8993,50325
Sonja,Lewis,1951,185.007,54.6694,50317
Laurette,Whitaker,1983,154.103,81.7287,50316
Vanna,Weeks,1985,176.259,61.8649,50315
Alicia,King,1962,151.525,93.0058,50312
Magda,McAllister,1954,155.665,82.1819,50308
Libbi,Gilliam,1992,163.612,95.8674,50307
Willyt,Lamm,2002,152.759,51.9447,50305
Kriste,King,1952,158.452,84.7963,50293
Debby,Coley,1996,195.004,55.2697,50292
Leigha,Cooke,1964,179.512,86.0455,50286
Annamarie,Whitaker,1988,189.92,68.3045,50286
Suzi,Carver,2002,184.355,71.5945,50282
Diena,Parsons,1966,167.277,88.8933,50278
Cathie,Chang,1998,180.172,91.3246,50277
Brittaney,Gentry,1954,168.246,68.9056,50276
Danika,Campbell,1952,161.518,59.0752,50275
Megen,Flynn,1964,164.997,95.0934,50270
Clareta,Wu,1979,179.212,59.2144,50269
Mildrid,Sloan,1997,170.25,96.0519,50266
Rania,Batchelor,1950,189.159,70.9046,50259
Jehanna,Burnette,1985,158.819,96.4665,50258
Althea,Harrell,1955,160.049,95.8921,50254
Garnette,Vincent,1990,157.262,62.3229,50251
Rochette,Watson,2003,171.441,69.3583,50249
Devon,Kay,1994,162.318,90.996,50244
Jenny,Blanchard,1953,199.549,60.5533,50244
Robina,Miles,2009,191.386,50.687,50237
Tiffy,Yang,1968,185.931,90.8397,50235
Meghann,Lowe,2000,186.472,84.1179,50230
Gleda,Rhodes,1971,191.091,94.519,50229
Enid,Rankin,2010,196.639,51.5575,50228
Dayle,Gordon,1950,186.984,65.7034,50219
Adrianna,Jacobs,1999,177.363,67.8574,50219
Carmine,Kim,1993,178.969,60.2865,50217
Kathy,Parker,1987,183.622,66.1774,50214
Blithe,Garner,1989,175.289,98.558,50213
Clerissa,Hicks,1953,174.004,81.8706,50210
Nancy,Kane,1995,181.349,76.5814,50208
Therese,Beatty,1951,190.961,82.5297,50207
Grissel,Potter,1966,167.417,90.5175,50206
Neala,Hendrix,2000,150.473,52.2062,50203
Della,Reeves,2003,184.03,78.6092,50203
Celestia,Carey,1985,169.144,55.6922,50201
Vinny,Chase,1952,172.04,54.1276,50194
Danyette,Savage,1988,171.815,51.4844,50193
Gill,Singer,2008,175.411,58.0341,50178
Diannne,Summers,1998,180.164,58.5267,50173
Adel,Hoyle,1983,158.582,89.6664,50172
Alessandra,Fuller,2007,171.525,94.9285,50163
Ilysa,McIntyre,1998,171.581,98.3112,50158
Zahara,Rao,1953,171.016,63.5764,50158
Queenie,Choi,2004,179.245,98.7285,50153
Charyl,Kent,1995,158.126,90.0646,50151
Daisie,Love,1971,181.972,77.9348,50142
Correy,Rouse,2000,178.287,94.1798,50142
Lexie,Gibson,1978,150.136,78.2151,50142
Tonia,Giles,1982,164.196,92.9997,50142
Alida,Rosenthal,1989,156.837,65.5132,50137
Caroline,Benson,1996,197.159,87.7521,50136
Natalie,Hu,2002,168.057,52.5734,50132
Mignon,Roach,1988,182.278,62.0554,50131
Vin,Hendrix,1994,150.69,89.1073,50130
Bride,Conner,1968,155.548,76.4824,50128
Mahala,Mullins,1950,160.815,99.2578,50122
Ashleigh,Carroll,1983,196.212,87.2704,50117
Dulcie,Zhu,1956,192.975,59.4162,50112
Estell,Patterson,1952,158.815,93.545,50110
Valentina,Roach,1981,161.347,99.7613,50107
Kanya,Zhou,1979,187.733,99.8171,50106
Kelli,Lester,1961,172.464,50.4921,50106
Farah,McCormick,1954,152.038,84.9135,50104
Guglielma,Pridgen,1963,175.373,95.4203,50100
Norry,Moss,1973,161.519,56.7475,50094
Ronni,Cross,1988,185.646,99.0709,50093
Raychel,Shelton,1973,166.87,55.9042,50093
Johnna,Barbee,1964,170.156,95.104,50092
Ruby,Vick,2001,181.812,91.9468,50092
